"","migration_per_gen","fitnessAa","number_of_generations","min_size","min_gen","final_pop_size","p_final","success"
"2751",2,0.9,106,4,106,4,1,"extinction"
"2752",2,0.9,137,4,137,4,1,"extinction"
"2753",2,0.9,87,2,87,2,1,"extinction"
"2754",2,0.9,172,3,172,3,1,"extinction"
"2755",2,0.9,130,4,130,4,1,"extinction"
"2756",2,0.9,60,4,60,4,1,"extinction"
"2757",2,0.9,270,4,270,4,1,"extinction"
"2758",2,0.9,137,3,137,3,1,"extinction"
"2759",2,0.9,46,4,46,4,1,"extinction"
"2760",2,0.9,295,4,295,4,1,"extinction"
"2761",2,0.9,373,4,373,4,1,"extinction"
"2762",2,0.9,53,3,53,3,1,"extinction"
"2763",2,0.9,117,3,117,3,1,"extinction"
"2764",2,0.9,102,4,102,4,0.875,"extinction"
"2765",2,0.9,215,3,215,3,1,"extinction"
"2766",2,0.9,89,2,89,2,1,"extinction"
"2767",2,0.9,290,2,290,2,1,"extinction"
"2768",2,0.9,260,4,260,4,1,"extinction"
"2769",2,0.9,83,3,83,3,1,"extinction"
"2770",2,0.9,56,3,56,3,1,"extinction"
"2771",2,0.9,59,3,59,3,1,"extinction"
"2772",2,0.9,91,4,91,4,1,"extinction"
"2773",2,0.9,45,4,45,4,1,"extinction"
"2774",2,0.9,167,3,167,3,1,"extinction"
"2775",2,0.9,300,3,300,3,1,"extinction"
"2776",2,0.9,276,3,276,3,1,"extinction"
"2777",2,0.9,186,2,186,2,1,"extinction"
"2778",2,0.9,222,4,222,4,1,"extinction"
"2779",2,0.9,217,4,217,4,1,"extinction"
"2780",2,0.9,924,3,924,3,1,"extinction"
"2781",2,0.9,51,4,51,4,1,"extinction"
"2782",2,0.9,480,4,480,4,1,"extinction"
"2783",2,0.9,69,3,69,3,1,"extinction"
"2784",2,0.9,56,3,56,3,1,"extinction"
"2785",2,0.9,78,1,78,1,1,"extinction"
"2786",2,0.9,558,4,558,4,1,"extinction"
"2787",2,0.9,62,3,62,3,1,"extinction"
"2788",2,0.9,146,4,146,4,1,"extinction"
"2789",2,0.9,68,3,68,3,1,"extinction"
"2790",2,0.9,144,3,144,3,1,"extinction"
"2791",2,0.9,85,3,85,3,1,"extinction"
"2792",2,0.9,257,4,257,4,1,"extinction"
"2793",2,0.9,170,4,170,4,1,"extinction"
"2794",2,0.9,87,3,87,3,1,"extinction"
"2795",2,0.9,136,4,136,4,1,"extinction"
"2796",2,0.9,177,1,177,1,1,"extinction"
"2797",2,0.9,94,4,94,4,1,"extinction"
"2798",2,0.9,225,3,225,3,1,"extinction"
"2799",2,0.9,116,3,116,3,1,"extinction"
"2800",2,0.9,189,4,189,4,1,"extinction"
"2801",2,0.9,51,4,51,4,1,"extinction"
"2802",2,0.9,215,3,215,3,1,"extinction"
"2803",2,0.9,90,4,90,4,1,"extinction"
"2804",2,0.9,187,4,187,4,1,"extinction"
"2805",2,0.9,249,3,249,3,1,"extinction"
"2806",2,0.9,89,4,89,4,1,"extinction"
"2807",2,0.9,150,3,150,3,1,"extinction"
"2808",2,0.9,46,4,46,4,1,"extinction"
"2809",2,0.9,112,3,112,3,1,"extinction"
"2810",2,0.9,295,3,295,3,1,"extinction"
"2811",2,0.9,357,3,357,3,1,"extinction"
"2812",2,0.9,143,2,143,2,1,"extinction"
"2813",2,0.9,103,4,103,4,1,"extinction"
"2814",2,0.9,62,4,62,4,1,"extinction"
"2815",2,0.9,64,4,64,4,1,"extinction"
"2816",2,0.9,163,4,163,4,1,"extinction"
"2817",2,0.9,946,3,946,3,1,"extinction"
"2818",2,0.9,152,3,152,3,1,"extinction"
"2819",2,0.9,268,4,268,4,1,"extinction"
"2820",2,0.9,85,2,85,2,1,"extinction"
"2821",2,0.9,66,4,66,4,1,"extinction"
"2822",2,0.9,89,2,89,2,1,"extinction"
"2823",2,0.9,162,4,162,4,1,"extinction"
"2824",2,0.9,171,4,171,4,1,"extinction"
"2825",2,0.9,101,2,101,2,1,"extinction"
"2826",2,0.9,192,4,192,4,1,"extinction"
"2827",2,0.9,373,4,373,4,1,"extinction"
"2828",2,0.9,154,4,154,4,1,"extinction"
"2829",2,0.9,64,4,64,4,1,"extinction"
"2830",2,0.9,150,3,150,3,1,"extinction"
"2831",2,0.9,268,4,268,4,1,"extinction"
"2832",2,0.9,59,4,59,4,1,"extinction"
"2833",2,0.9,57,4,57,4,1,"extinction"
"2834",2,0.9,456,3,456,3,1,"extinction"
"2835",2,0.9,96,4,96,4,1,"extinction"
"2836",2,0.9,78,3,78,3,1,"extinction"
"2837",2,0.9,68,3,68,3,1,"extinction"
"2838",2,0.9,225,4,225,4,1,"extinction"
"2839",2,0.9,83,4,83,4,1,"extinction"
"2840",2,0.9,275,4,275,4,1,"extinction"
"2841",2,0.9,217,4,217,4,1,"extinction"
"2842",2,0.9,469,4,469,4,1,"extinction"
"2843",2,0.9,110,3,110,3,1,"extinction"
"2844",2,0.9,69,4,69,4,1,"extinction"
"2845",2,0.9,393,4,393,4,1,"extinction"
"2846",2,0.9,210,4,210,4,1,"extinction"
"2847",2,0.9,540,4,540,4,1,"extinction"
"2848",2,0.9,205,2,205,2,1,"extinction"
"2849",2,0.9,190,4,190,4,1,"extinction"
"2850",2,0.9,48,4,48,4,1,"extinction"
"2851",2,0.9,173,3,173,3,1,"extinction"
"2852",2,0.9,89,3,89,3,1,"extinction"
"2853",2,0.9,584,4,584,4,1,"extinction"
"2854",2,0.9,82,4,82,4,1,"extinction"
"2855",2,0.9,242,4,242,4,1,"extinction"
"2856",2,0.9,362,4,362,4,1,"extinction"
"2857",2,0.9,253,4,253,4,1,"extinction"
"2858",2,0.9,385,3,385,3,1,"extinction"
"2859",2,0.9,57,2,57,2,1,"extinction"
"2860",2,0.9,235,4,235,4,1,"extinction"
"2861",2,0.9,316,4,316,4,1,"extinction"
"2862",2,0.9,519,3,519,3,1,"extinction"
"2863",2,0.9,87,3,87,3,1,"extinction"
"2864",2,0.9,64,4,64,4,1,"extinction"
"2865",2,0.9,91,4,91,4,1,"extinction"
"2866",2,0.9,194,4,194,4,1,"extinction"
"2867",2,0.9,184,2,184,2,1,"extinction"
"2868",2,0.9,222,4,222,4,1,"extinction"
"2869",2,0.9,42,4,42,4,1,"extinction"
"2870",2,0.9,240,4,240,4,1,"extinction"
"2871",2,0.9,239,4,239,4,1,"extinction"
"2872",2,0.9,182,4,182,4,1,"extinction"
"2873",2,0.9,94,3,94,3,1,"extinction"
"2874",2,0.9,56,2,56,2,1,"extinction"
"2875",2,0.9,249,3,249,3,1,"extinction"
"2876",2,0.9,77,4,77,4,1,"extinction"
"2877",2,0.9,59,3,59,3,1,"extinction"
"2878",2,0.9,207,0,207,0,NA,"extinction"
"2879",2,0.9,79,3,79,3,1,"extinction"
"2880",2,0.9,170,4,170,4,1,"extinction"
"2881",2,0.9,170,4,170,4,1,"extinction"
"2882",2,0.9,53,3,53,3,1,"extinction"
"2883",2,0.9,78,3,78,3,1,"extinction"
"2884",2,0.9,195,4,195,4,1,"extinction"
"2885",2,0.9,189,3,189,3,1,"extinction"
"2886",2,0.9,160,3,160,3,1,"extinction"
"2887",2,0.9,188,3,188,3,1,"extinction"
"2888",2,0.9,107,2,107,2,1,"extinction"
"2889",2,0.9,113,21,47,1504,0.0116356382978723,"reached_max"
"2890",2,0.9,218,4,218,4,1,"extinction"
"2891",2,0.9,92,4,92,4,1,"extinction"
"2892",2,0.9,180,2,180,2,1,"extinction"
"2893",2,0.9,115,3,115,3,1,"extinction"
"2894",2,0.9,171,0,171,0,NA,"extinction"
"2895",2,0.9,177,3,177,3,1,"extinction"
"2896",2,0.9,127,4,127,4,1,"extinction"
"2897",2,0.9,148,4,148,4,1,"extinction"
"2898",2,0.9,154,4,154,4,1,"extinction"
"2899",2,0.9,284,1,284,1,1,"extinction"
"2900",2,0.9,251,4,251,4,1,"extinction"
"2901",2,0.9,121,4,121,4,1,"extinction"
"2902",2,0.9,577,4,577,4,1,"extinction"
"2903",2,0.9,146,4,146,4,1,"extinction"
"2904",2,0.9,79,4,79,4,1,"extinction"
"2905",2,0.9,189,4,189,4,1,"extinction"
"2906",2,0.9,448,4,448,4,1,"extinction"
"2907",2,0.9,67,4,67,4,1,"extinction"
"2908",2,0.9,248,4,248,4,1,"extinction"
"2909",2,0.9,173,2,173,2,1,"extinction"
"2910",2,0.9,262,4,262,4,1,"extinction"
"2911",2,0.9,90,3,90,3,1,"extinction"
"2912",2,0.9,59,4,59,4,1,"extinction"
"2913",2,0.9,128,4,128,4,1,"extinction"
"2914",2,0.9,336,5,176,1552,0.0154639175257732,"reached_max"
"2915",2,0.9,110,4,110,4,1,"extinction"
"2916",2,0.9,314,4,314,4,1,"extinction"
"2917",2,0.9,90,3,90,3,1,"extinction"
"2918",2,0.9,176,3,176,3,1,"extinction"
"2919",2,0.9,185,3,185,3,1,"extinction"
"2920",2,0.9,208,3,208,3,1,"extinction"
"2921",2,0.9,50,3,50,3,1,"extinction"
"2922",2,0.9,248,4,248,4,1,"extinction"
"2923",2,0.9,199,3,199,3,1,"extinction"
"2924",2,0.9,142,3,142,3,1,"extinction"
"2925",2,0.9,94,3,94,3,1,"extinction"
"2926",2,0.9,111,3,111,3,1,"extinction"
"2927",2,0.9,262,4,262,4,1,"extinction"
"2928",2,0.9,117,4,117,4,1,"extinction"
"2929",2,0.9,255,4,255,4,1,"extinction"
"2930",2,0.9,406,4,406,4,1,"extinction"
"2931",2,0.9,59,4,59,4,1,"extinction"
"2932",2,0.9,88,4,88,4,1,"extinction"
"2933",2,0.9,66,4,66,4,1,"extinction"
"2934",2,0.9,53,4,53,4,1,"extinction"
"2935",2,0.9,182,3,182,3,1,"extinction"
"2936",2,0.9,344,4,344,4,1,"extinction"
"2937",2,0.9,145,3,145,3,1,"extinction"
"2938",2,0.9,213,3,213,3,1,"extinction"
"2939",2,0.9,63,4,63,4,1,"extinction"
"2940",2,0.9,259,4,259,4,1,"extinction"
"2941",2,0.9,509,2,509,2,1,"extinction"
"2942",2,0.9,97,3,97,3,1,"extinction"
"2943",2,0.9,68,4,68,4,1,"extinction"
"2944",2,0.9,52,2,52,2,1,"extinction"
"2945",2,0.9,98,4,98,4,1,"extinction"
"2946",2,0.9,56,3,56,3,1,"extinction"
"2947",2,0.9,155,4,155,4,1,"extinction"
"2948",2,0.9,158,4,158,4,1,"extinction"
"2949",2,0.9,132,4,132,4,1,"extinction"
"2950",2,0.9,104,3,104,3,1,"extinction"
"2951",2,0.9,276,3,276,3,0.666666666666667,"extinction"
"2952",2,0.9,96,4,96,4,1,"extinction"
"2953",2,0.9,47,2,47,2,1,"extinction"
"2954",2,0.9,113,4,113,4,1,"extinction"
"2955",2,0.9,372,4,372,4,1,"extinction"
"2956",2,0.9,245,3,245,3,1,"extinction"
"2957",2,0.9,164,4,164,4,0.875,"extinction"
"2958",2,0.9,133,4,133,4,1,"extinction"
"2959",2,0.9,78,4,78,4,1,"extinction"
"2960",2,0.9,96,3,96,3,1,"extinction"
"2961",2,0.9,156,4,156,4,1,"extinction"
"2962",2,0.9,124,4,124,4,1,"extinction"
"2963",2,0.9,96,0,96,0,NA,"extinction"
"2964",2,0.9,100,4,100,4,1,"extinction"
"2965",2,0.9,310,1,310,1,1,"extinction"
"2966",2,0.9,247,2,247,2,1,"extinction"
"2967",2,0.9,388,3,388,3,1,"extinction"
"2968",2,0.9,227,4,227,4,1,"extinction"
"2969",2,0.9,181,4,181,4,1,"extinction"
"2970",2,0.9,81,4,81,4,1,"extinction"
"2971",2,0.9,183,4,183,4,1,"extinction"
"2972",2,0.9,436,4,436,4,1,"extinction"
"2973",2,0.9,328,4,328,4,1,"extinction"
"2974",2,0.9,48,4,48,4,1,"extinction"
"2975",2,0.9,246,4,246,4,1,"extinction"
"2976",2,0.9,85,3,85,3,1,"extinction"
"2977",2,0.9,321,4,321,4,1,"extinction"
"2978",2,0.9,500,4,500,4,1,"extinction"
"2979",2,0.9,71,4,71,4,1,"extinction"
"2980",2,0.9,66,4,66,4,1,"extinction"
"2981",2,0.9,113,3,113,3,1,"extinction"
"2982",2,0.9,148,4,148,4,1,"extinction"
"2983",2,0.9,132,4,132,4,1,"extinction"
"2984",2,0.9,165,3,165,3,1,"extinction"
"2985",2,0.9,142,3,142,3,1,"extinction"
"2986",2,0.9,50,4,50,4,1,"extinction"
"2987",2,0.9,204,4,204,4,1,"extinction"
"2988",2,0.9,71,4,71,4,1,"extinction"
"2989",2,0.9,80,4,80,4,0.875,"extinction"
"2990",2,0.9,72,1,72,1,1,"extinction"
"2991",2,0.9,50,3,50,3,1,"extinction"
"2992",2,0.9,83,2,83,2,0.75,"extinction"
"2993",2,0.9,197,2,197,2,1,"extinction"
"2994",2,0.9,56,4,56,4,1,"extinction"
"2995",2,0.9,213,4,213,4,1,"extinction"
"2996",2,0.9,145,4,145,4,1,"extinction"
"2997",2,0.9,139,1,139,1,1,"extinction"
"2998",2,0.9,261,4,261,4,1,"extinction"
"2999",2,0.9,323,4,323,4,1,"extinction"
"3000",2,0.9,65,3,65,3,1,"extinction"
"3001",3,0.9,1912,6,1912,6,1,"extinction"
"3002",3,0.9,899,6,899,6,1,"extinction"
"3003",3,0.9,497,6,497,6,1,"extinction"
"3004",3,0.9,297,4,297,4,1,"extinction"
"3005",3,0.9,130,6,130,6,1,"extinction"
"3006",3,0.9,1175,6,1175,6,1,"extinction"
"3007",3,0.9,462,6,462,6,1,"extinction"
"3008",3,0.9,616,6,616,6,1,"extinction"
"3009",3,0.9,929,5,929,5,1,"extinction"
"3010",3,0.9,85,4,85,4,1,"extinction"
"3011",3,0.9,934,6,934,6,1,"extinction"
"3012",3,0.9,846,6,846,6,1,"extinction"
"3013",3,0.9,213,5,213,5,1,"extinction"
"3014",3,0.9,403,4,403,4,1,"extinction"
"3015",3,0.9,343,6,343,6,1,"extinction"
"3016",3,0.9,730,6,730,6,1,"extinction"
"3017",3,0.9,245,6,245,6,1,"extinction"
"3018",3,0.9,331,5,331,5,1,"extinction"
"3019",3,0.9,135,3,135,3,1,"extinction"
"3020",3,0.9,399,4,399,4,1,"extinction"
"3021",3,0.9,67,6,67,6,1,"extinction"
"3022",3,0.9,159,6,159,6,1,"extinction"
"3023",3,0.9,857,6,857,6,1,"extinction"
"3024",3,0.9,925,3,925,3,1,"extinction"
"3025",3,0.9,299,6,299,6,1,"extinction"
"3026",3,0.9,215,6,215,6,1,"extinction"
"3027",3,0.9,234,6,234,6,1,"extinction"
"3028",3,0.9,260,6,260,6,1,"extinction"
"3029",3,0.9,113,6,113,6,1,"extinction"
"3030",3,0.9,48,6,48,6,1,"extinction"
"3031",3,0.9,702,5,702,5,1,"extinction"
"3032",3,0.9,102,6,102,6,1,"extinction"
"3033",3,0.9,812,6,812,6,1,"extinction"
"3034",3,0.9,173,5,173,5,1,"extinction"
"3035",3,0.9,937,6,937,6,1,"extinction"
"3036",3,0.9,1290,4,1290,4,1,"extinction"
"3037",3,0.9,196,6,196,6,1,"extinction"
"3038",3,0.9,210,6,210,6,1,"extinction"
"3039",3,0.9,562,5,562,5,1,"extinction"
"3040",3,0.9,370,5,370,5,1,"extinction"
"3041",3,0.9,286,6,286,6,1,"extinction"
"3042",3,0.9,70,6,70,6,1,"extinction"
"3043",3,0.9,625,6,625,6,1,"extinction"
"3044",3,0.9,1243,6,1243,6,1,"extinction"
"3045",3,0.9,1635,6,1635,6,1,"extinction"
"3046",3,0.9,844,6,844,6,1,"extinction"
"3047",3,0.9,326,6,326,6,1,"extinction"
"3048",3,0.9,158,1,158,1,1,"extinction"
"3049",3,0.9,266,5,266,5,1,"extinction"
"3050",3,0.9,141,4,141,4,0.875,"extinction"
"3051",3,0.9,620,6,620,6,1,"extinction"
"3052",3,0.9,713,6,713,6,1,"extinction"
"3053",3,0.9,841,6,841,6,1,"extinction"
"3054",3,0.9,492,5,492,5,1,"extinction"
"3055",3,0.9,242,5,242,5,1,"extinction"
"3056",3,0.9,567,5,567,5,1,"extinction"
"3057",3,0.9,1553,4,1553,4,1,"extinction"
"3058",3,0.9,51,6,51,6,1,"extinction"
"3059",3,0.9,1194,4,1194,4,1,"extinction"
"3060",3,0.9,329,4,329,4,1,"extinction"
"3061",3,0.9,516,6,516,6,1,"extinction"
"3062",3,0.9,110,4,110,4,1,"extinction"
"3063",3,0.9,124,5,124,5,1,"extinction"
"3064",3,0.9,140,5,140,5,1,"extinction"
"3065",3,0.9,1159,6,1159,6,1,"extinction"
"3066",3,0.9,481,6,481,6,1,"extinction"
"3067",3,0.9,1384,6,1384,6,1,"extinction"
"3068",3,0.9,909,6,909,6,1,"extinction"
"3069",3,0.9,805,5,805,5,1,"extinction"
"3070",3,0.9,568,6,568,6,1,"extinction"
"3071",3,0.9,297,3,297,3,1,"extinction"
"3072",3,0.9,621,4,621,4,1,"extinction"
"3073",3,0.9,720,6,720,6,1,"extinction"
"3074",3,0.9,1098,5,1098,5,1,"extinction"
"3075",3,0.9,349,5,349,5,1,"extinction"
"3076",3,0.9,117,6,117,6,1,"extinction"
"3077",3,0.9,753,4,753,4,1,"extinction"
"3078",3,0.9,1144,5,1144,5,1,"extinction"
"3079",3,0.9,458,5,458,5,1,"extinction"
"3080",3,0.9,391,6,391,6,1,"extinction"
"3081",3,0.9,63,6,63,6,1,"extinction"
"3082",3,0.9,292,4,292,4,1,"extinction"
"3083",3,0.9,361,6,361,6,1,"extinction"
"3084",3,0.9,129,6,129,6,1,"extinction"
"3085",3,0.9,43,6,43,6,1,"extinction"
"3086",3,0.9,115,3,115,3,1,"extinction"
"3087",3,0.9,78,6,78,6,1,"extinction"
"3088",3,0.9,441,6,441,6,1,"extinction"
"3089",3,0.9,337,6,337,6,1,"extinction"
"3090",3,0.9,404,5,404,5,1,"extinction"
"3091",3,0.9,194,6,194,6,1,"extinction"
"3092",3,0.9,105,4,105,4,1,"extinction"
"3093",3,0.9,716,6,716,6,1,"extinction"
"3094",3,0.9,1195,3,1195,3,1,"extinction"
"3095",3,0.9,122,4,122,4,1,"extinction"
"3096",3,0.9,202,4,202,4,1,"extinction"
"3097",3,0.9,431,6,431,6,1,"extinction"
"3098",3,0.9,193,5,193,5,1,"extinction"
"3099",3,0.9,294,6,294,6,1,"extinction"
"3100",3,0.9,1049,5,1049,5,1,"extinction"
"3101",3,0.9,376,5,376,5,1,"extinction"
"3102",3,0.9,735,6,735,6,1,"extinction"
"3103",3,0.9,888,6,888,6,1,"extinction"
"3104",3,0.9,281,6,281,6,1,"extinction"
"3105",3,0.9,615,6,615,6,1,"extinction"
"3106",3,0.9,182,6,182,6,1,"extinction"
"3107",3,0.9,2046,5,2046,5,1,"extinction"
"3108",3,0.9,185,5,185,5,1,"extinction"
"3109",3,0.9,229,5,229,5,1,"extinction"
"3110",3,0.9,345,6,345,6,1,"extinction"
"3111",3,0.9,66,6,66,6,1,"extinction"
"3112",3,0.9,530,4,530,4,1,"extinction"
"3113",3,0.9,94,6,94,6,1,"extinction"
"3114",3,0.9,167,6,167,6,1,"extinction"
"3115",3,0.9,156,6,156,6,1,"extinction"
"3116",3,0.9,473,6,473,6,1,"extinction"
"3117",3,0.9,92,5,92,5,1,"extinction"
"3118",3,0.9,430,6,430,6,1,"extinction"
"3119",3,0.9,1387,1,1387,1,1,"extinction"
"3120",3,0.9,607,5,607,5,1,"extinction"
"3121",3,0.9,93,6,93,6,1,"extinction"
"3122",3,0.9,347,6,347,6,1,"extinction"
"3123",3,0.9,1418,6,1418,6,1,"extinction"
"3124",3,0.9,453,6,453,6,1,"extinction"
"3125",3,0.9,569,6,569,6,1,"extinction"
"3126",3,0.9,562,2,562,2,1,"extinction"
"3127",3,0.9,192,6,192,6,1,"extinction"
"3128",3,0.9,236,6,236,6,1,"extinction"
"3129",3,0.9,287,5,287,5,1,"extinction"
"3130",3,0.9,1274,6,1274,6,1,"extinction"
"3131",3,0.9,66,5,66,5,1,"extinction"
"3132",3,0.9,186,6,186,6,1,"extinction"
"3133",3,0.9,1237,6,1237,6,1,"extinction"
"3134",3,0.9,297,6,297,6,1,"extinction"
"3135",3,0.9,221,6,221,6,1,"extinction"
"3136",3,0.9,421,6,421,6,1,"extinction"
"3137",3,0.9,524,6,524,6,1,"extinction"
"3138",3,0.9,204,6,204,6,1,"extinction"
"3139",3,0.9,160,3,160,3,1,"extinction"
"3140",3,0.9,847,5,847,5,1,"extinction"
"3141",3,0.9,609,6,609,6,1,"extinction"
"3142",3,0.9,1641,6,1641,6,1,"extinction"
"3143",3,0.9,93,6,93,6,1,"extinction"
"3144",3,0.9,693,6,693,6,1,"extinction"
"3145",3,0.9,162,6,162,6,1,"extinction"
"3146",3,0.9,522,5,522,5,1,"extinction"
"3147",3,0.9,646,6,646,6,1,"extinction"
"3148",3,0.9,675,6,675,6,1,"extinction"
"3149",3,0.9,376,5,376,5,1,"extinction"
"3150",3,0.9,196,6,196,6,1,"extinction"
"3151",3,0.9,1011,4,1011,4,1,"extinction"
"3152",3,0.9,123,5,123,5,1,"extinction"
"3153",3,0.9,129,5,129,5,1,"extinction"
"3154",3,0.9,1212,6,1212,6,1,"extinction"
"3155",3,0.9,521,5,521,5,1,"extinction"
"3156",3,0.9,218,6,218,6,1,"extinction"
"3157",3,0.9,82,5,82,5,1,"extinction"
"3158",3,0.9,272,6,272,6,1,"extinction"
"3159",3,0.9,210,6,210,6,1,"extinction"
"3160",3,0.9,165,6,165,6,1,"extinction"
"3161",3,0.9,286,6,286,6,1,"extinction"
"3162",3,0.9,144,5,144,5,1,"extinction"
"3163",3,0.9,135,6,135,6,1,"extinction"
"3164",3,0.9,383,5,383,5,1,"extinction"
"3165",3,0.9,166,6,166,6,1,"extinction"
"3166",3,0.9,123,6,123,6,1,"extinction"
"3167",3,0.9,1423,6,1423,6,0.916666666666667,"extinction"
"3168",3,0.9,316,6,316,6,1,"extinction"
"3169",3,0.9,212,5,212,5,1,"extinction"
"3170",3,0.9,547,6,547,6,1,"extinction"
"3171",3,0.9,401,6,401,6,1,"extinction"
"3172",3,0.9,214,6,214,6,1,"extinction"
"3173",3,0.9,971,4,971,4,1,"extinction"
"3174",3,0.9,594,5,594,5,1,"extinction"
"3175",3,0.9,565,6,565,6,1,"extinction"
"3176",3,0.9,604,5,604,5,1,"extinction"
"3177",3,0.9,269,6,269,6,1,"extinction"
"3178",3,0.9,68,6,68,6,1,"extinction"
"3179",3,0.9,683,6,683,6,1,"extinction"
"3180",3,0.9,710,6,710,6,1,"extinction"
"3181",3,0.9,330,4,330,4,1,"extinction"
"3182",3,0.9,2202,6,2202,6,1,"extinction"
"3183",3,0.9,317,6,317,6,1,"extinction"
"3184",3,0.9,983,6,983,6,1,"extinction"
"3185",3,0.9,638,6,638,6,1,"extinction"
"3186",3,0.9,866,6,866,6,1,"extinction"
"3187",3,0.9,908,5,908,5,1,"extinction"
"3188",3,0.9,298,5,298,5,1,"extinction"
"3189",3,0.9,98,5,98,5,1,"extinction"
"3190",3,0.9,66,6,66,6,1,"extinction"
"3191",3,0.9,485,5,485,5,1,"extinction"
"3192",3,0.9,439,6,439,6,1,"extinction"
"3193",3,0.9,398,6,398,6,1,"extinction"
"3194",3,0.9,81,6,81,6,1,"extinction"
"3195",3,0.9,133,3,133,3,1,"extinction"
"3196",3,0.9,1057,6,1057,6,1,"extinction"
"3197",3,0.9,121,5,121,5,1,"extinction"
"3198",3,0.9,554,4,554,4,1,"extinction"
"3199",3,0.9,1374,6,1374,6,1,"extinction"
"3200",3,0.9,788,6,788,6,1,"extinction"
"3201",3,0.9,589,6,589,6,1,"extinction"
"3202",3,0.9,362,5,362,5,1,"extinction"
"3203",3,0.9,349,6,349,6,1,"extinction"
"3204",3,0.9,433,6,433,6,1,"extinction"
"3205",3,0.9,135,5,135,5,1,"extinction"
"3206",3,0.9,310,6,310,6,1,"extinction"
"3207",3,0.9,1973,6,1973,6,1,"extinction"
"3208",3,0.9,705,6,705,6,1,"extinction"
"3209",3,0.9,796,6,796,6,1,"extinction"
"3210",3,0.9,150,6,150,6,1,"extinction"
"3211",3,0.9,641,6,641,6,1,"extinction"
"3212",3,0.9,107,4,107,4,1,"extinction"
"3213",3,0.9,305,6,305,6,1,"extinction"
"3214",3,0.9,149,6,149,6,1,"extinction"
"3215",3,0.9,121,4,121,4,1,"extinction"
"3216",3,0.9,139,4,139,4,1,"extinction"
"3217",3,0.9,202,6,202,6,1,"extinction"
"3218",3,0.9,561,5,561,5,1,"extinction"
"3219",3,0.9,315,6,315,6,1,"extinction"
"3220",3,0.9,583,5,583,5,1,"extinction"
"3221",3,0.9,389,6,389,6,1,"extinction"
"3222",3,0.9,303,6,303,6,1,"extinction"
"3223",3,0.9,198,6,198,6,1,"extinction"
"3224",3,0.9,249,5,249,5,1,"extinction"
"3225",3,0.9,1242,6,1242,6,1,"extinction"
"3226",3,0.9,821,4,821,4,1,"extinction"
"3227",3,0.9,1426,5,1426,5,1,"extinction"
"3228",3,0.9,288,5,288,5,1,"extinction"
"3229",3,0.9,661,4,661,4,1,"extinction"
"3230",3,0.9,356,6,356,6,0.583333333333333,"extinction"
"3231",3,0.9,1004,3,1004,3,1,"extinction"
"3232",3,0.9,99,5,99,5,1,"extinction"
"3233",3,0.9,908,6,908,6,1,"extinction"
"3234",3,0.9,726,4,726,4,1,"extinction"
"3235",3,0.9,478,4,478,4,1,"extinction"
"3236",3,0.9,748,5,748,5,1,"extinction"
"3237",3,0.9,221,5,221,5,1,"extinction"
"3238",3,0.9,842,4,842,4,1,"extinction"
"3239",3,0.9,1004,5,1004,5,1,"extinction"
"3240",3,0.9,452,5,452,5,1,"extinction"
"3241",3,0.9,645,4,645,4,1,"extinction"
"3242",3,0.9,318,6,318,6,1,"extinction"
"3243",3,0.9,978,6,978,6,1,"extinction"
"3244",3,0.9,117,4,117,4,1,"extinction"
"3245",3,0.9,1162,6,1162,6,1,"extinction"
"3246",3,0.9,503,5,503,5,1,"extinction"
"3247",3,0.9,436,6,436,6,1,"extinction"
"3248",3,0.9,417,6,417,6,1,"extinction"
"3249",3,0.9,705,5,705,5,1,"extinction"
"3250",3,0.9,1006,4,1006,4,1,"extinction"
"3251",3,0.9,98,6,98,6,1,"extinction"
"3252",3,0.9,895,6,895,6,1,"extinction"
"3253",3,0.9,66,6,66,6,1,"extinction"
"3254",3,0.9,111,6,111,6,1,"extinction"
"3255",3,0.9,201,6,201,6,1,"extinction"
"3256",3,0.9,339,4,339,4,1,"extinction"
"3257",3,0.9,1617,6,1617,6,1,"extinction"
"3258",3,0.9,255,5,255,5,1,"extinction"
"3259",3,0.9,110,6,110,6,1,"extinction"
"3260",3,0.9,60,6,60,6,1,"extinction"
"3261",3,0.9,997,6,997,6,1,"extinction"
"3262",3,0.9,948,6,948,6,1,"extinction"
"3263",3,0.9,543,4,543,4,1,"extinction"
"3264",3,0.9,1272,5,1272,5,1,"extinction"
"3265",3,0.9,194,6,194,6,1,"extinction"
"3266",3,0.9,203,5,203,5,1,"extinction"
"3267",3,0.9,105,6,105,6,1,"extinction"
"3268",3,0.9,806,4,806,4,1,"extinction"
"3269",3,0.9,1658,6,1658,6,1,"extinction"
"3270",3,0.9,578,6,578,6,1,"extinction"
"3271",3,0.9,140,6,140,6,1,"extinction"
"3272",3,0.9,2322,6,2322,6,1,"extinction"
"3273",3,0.9,614,6,614,6,1,"extinction"
"3274",3,0.9,463,6,463,6,1,"extinction"
"3275",3,0.9,1301,6,1301,6,1,"extinction"
"3276",3,0.9,104,4,104,4,1,"extinction"
"3277",3,0.9,349,5,349,5,1,"extinction"
"3278",3,0.9,363,6,363,6,1,"extinction"
"3279",3,0.9,738,6,738,6,1,"extinction"
"3280",3,0.9,467,4,467,4,1,"extinction"
"3281",3,0.9,241,5,241,5,1,"extinction"
