"","migration","generation_with_min_pop_size","min_pop_size","simulated_gen","maximal_pop_size","success"
"5288",5,155,3,155,1000,"extinction"
"5289",5,592,3,592,1000,"extinction"
"5290",5,1002,6,1002,1000,"medium"
"5291",5,1002,6,1002,1000,"medium"
"5292",5,579,3,579,1000,"extinction"
"5293",5,1002,6,1002,1000,"medium"
"5294",5,1002,6,1002,1000,"medium"
"5295",5,1002,6,1002,1000,"medium"
"5296",5,348,9,348,5095,"reached_max"
"5297",5,1002,6,1002,1000,"medium"
"5298",5,1002,6,1002,1000,"medium"
"5299",5,289,9,289,5075,"reached_max"
"5300",5,1002,6,1002,1000,"medium"
"5301",5,322,9,322,5241,"reached_max"
"5302",5,1002,6,1002,1000,"medium"
"5303",5,1002,6,1002,1000,"medium"
"5304",5,1002,6,1002,1000,"medium"
"5305",5,171,3,171,1000,"extinction"
"5306",5,1002,6,1002,1000,"medium"
"5307",5,1002,6,1002,1000,"medium"
"5308",5,1002,6,1002,1000,"medium"
"5309",5,714,3,714,1000,"extinction"
"5310",5,1002,6,1002,1000,"medium"
"5311",5,140,3,140,1000,"extinction"
"5312",5,1002,6,1002,1000,"medium"
"5313",5,1002,6,1002,1000,"medium"
"5314",5,107,9,107,5025,"reached_max"
"5315",5,1002,6,1002,1000,"medium"
"5316",5,541,3,541,1000,"extinction"
"5317",5,1002,6,1002,1000,"medium"
"5318",5,114,9,114,5376,"reached_max"
"5319",5,1002,6,1002,1000,"medium"
"5320",5,1002,6,1002,1000,"medium"
"5321",5,124,9,124,5005,"reached_max"
"5322",5,1002,6,1002,1000,"medium"
"5323",5,1002,6,1002,1000,"medium"
"5324",5,768,3,768,1000,"extinction"
"5325",5,130,9,130,5290,"reached_max"
"5326",5,717,3,717,1000,"extinction"
"5327",5,934,9,934,5333,"reached_max"
"5328",5,601,3,601,1000,"extinction"
"5329",5,841,3,841,1000,"extinction"
"5330",5,729,3,729,1000,"extinction"
"5331",5,750,9,750,5436,"reached_max"
"5332",5,1002,6,1002,1000,"medium"
"5333",5,1002,6,1002,1000,"medium"
"5334",5,1002,6,1002,1000,"medium"
"5335",5,1002,6,1002,1000,"medium"
"5336",5,466,3,466,1000,"extinction"
"5337",5,1002,6,1002,1000,"medium"
"5338",5,1002,6,1002,1000,"medium"
"5339",5,1002,6,1002,1000,"medium"
"5340",5,1002,6,1002,1000,"medium"
"5341",5,1002,6,1002,1000,"medium"
"5342",5,1002,6,1002,1000,"medium"
"5343",5,1002,6,1002,1000,"medium"
"5344",5,1002,6,1002,1000,"medium"
"5345",5,123,9,123,5178,"reached_max"
"5346",5,137,9,137,5250,"reached_max"
"5347",5,1002,6,1002,1000,"medium"
"5348",5,1002,6,1002,1000,"medium"
"5349",5,1002,6,1002,1000,"medium"
"5350",5,156,9,156,5070,"reached_max"
"5351",5,980,3,980,1000,"extinction"
"5352",5,1002,6,1002,1000,"medium"
"5353",5,1002,6,1002,1000,"medium"
"5354",5,409,3,409,1000,"extinction"
"5355",5,414,3,414,1000,"extinction"
"5356",5,1002,6,1002,1000,"medium"
"5357",5,1002,6,1002,1000,"medium"
"5358",5,1002,6,1002,1000,"medium"
"5359",5,113,9,113,5398,"reached_max"
"5360",5,1002,6,1002,1000,"medium"
"5361",5,1002,6,1002,1000,"medium"
"5362",5,1002,6,1002,1000,"medium"
"5363",5,1002,6,1002,1000,"medium"
"5364",5,1002,6,1002,1000,"medium"
"5365",5,636,9,636,5238,"reached_max"
"5366",5,1002,6,1002,1000,"medium"
"5367",5,286,9,286,5430,"reached_max"
"5368",5,643,9,643,5129,"reached_max"
"5369",5,1002,6,1002,1000,"medium"
"5370",5,316,9,316,5245,"reached_max"
"5371",5,323,9,323,5204,"reached_max"
"5372",5,1002,6,1002,1000,"medium"
"5373",5,1002,6,1002,1000,"medium"
"5374",5,1002,6,1002,1000,"medium"
"5375",5,1002,6,1002,1000,"medium"
"5376",5,1002,6,1002,1000,"medium"
"5377",5,1002,6,1002,1000,"medium"
"5378",5,1002,6,1002,1000,"medium"
"5379",5,1002,6,1002,1000,"medium"
"5380",5,1002,6,1002,1000,"medium"
"5381",5,623,9,623,5075,"reached_max"
"5382",5,1002,6,1002,1000,"medium"
"5383",5,1002,6,1002,1000,"medium"
"5384",5,1002,6,1002,1000,"medium"
"5385",5,477,9,477,5183,"reached_max"
"5386",5,115,9,115,5097,"reached_max"
"5387",5,1002,6,1002,1000,"medium"
"5388",5,1002,6,1002,1000,"medium"
"5389",5,393,3,393,1000,"extinction"
"5390",5,1002,6,1002,1000,"medium"
"5391",5,1002,6,1002,1000,"medium"
"5392",5,1002,6,1002,1000,"medium"
"5393",5,683,3,683,1000,"extinction"
"5394",5,1002,6,1002,1000,"medium"
"5395",5,1002,6,1002,1000,"medium"
"5396",5,113,9,113,5172,"reached_max"
"5397",5,538,3,538,1000,"extinction"
"5398",5,1002,6,1002,1000,"medium"
"5399",5,1002,6,1002,1000,"medium"
"5400",5,1002,6,1002,1000,"medium"
"5401",5,156,9,156,5123,"reached_max"
"5402",5,379,3,379,1000,"extinction"
"5403",5,1002,6,1002,1000,"medium"
"5404",5,161,9,161,5407,"reached_max"
"5405",5,1002,6,1002,1000,"medium"
"5406",5,457,3,457,1000,"extinction"
"5407",5,818,3,818,1000,"extinction"
"5408",5,1002,6,1002,1000,"medium"
"5409",5,1002,6,1002,1000,"medium"
"5410",5,907,9,907,5153,"reached_max"
"5411",5,850,3,850,1000,"extinction"
"5412",5,1002,6,1002,1000,"medium"
"5413",5,1002,6,1002,1000,"medium"
"5414",5,1002,6,1002,1000,"medium"
"5415",5,1002,6,1002,1000,"medium"
"5416",5,998,9,998,5136,"reached_max"
"5417",5,1002,6,1002,1000,"medium"
"5418",5,1002,6,1002,1000,"medium"
"5419",5,1002,6,1002,1000,"medium"
"5420",5,1002,6,1002,1000,"medium"
"5421",5,1002,6,1002,1000,"medium"
"5422",5,1002,6,1002,1000,"medium"
"5423",5,1002,6,1002,1000,"medium"
"5424",5,817,3,817,1000,"extinction"
"5425",5,1002,6,1002,1000,"medium"
"5426",5,694,9,694,5096,"reached_max"
"5427",5,1002,6,1002,1000,"medium"
"5428",5,1002,6,1002,1000,"medium"
"5429",5,120,9,120,5086,"reached_max"
"5430",5,1002,6,1002,1000,"medium"
"5431",5,1002,6,1002,1000,"medium"
"5432",5,891,3,891,1000,"extinction"
"5433",5,1002,6,1002,1000,"medium"
"5434",5,1002,6,1002,1000,"medium"
"5435",5,125,9,125,5285,"reached_max"
"5436",5,1002,6,1002,1000,"medium"
"5437",5,1002,6,1002,1000,"medium"
"5438",5,1002,6,1002,1000,"medium"
"5439",5,1002,6,1002,1000,"medium"
"5440",5,1002,6,1002,1000,"medium"
"5441",5,1002,6,1002,1000,"medium"
"5442",5,1002,6,1002,1000,"medium"
"5443",5,1002,6,1002,1000,"medium"
"5444",5,1002,6,1002,1000,"medium"
"5445",5,217,9,217,5250,"reached_max"
"5446",5,394,9,394,5276,"reached_max"
"5447",5,682,9,682,5279,"reached_max"
"5448",5,694,9,694,5396,"reached_max"
"5449",5,1002,6,1002,1000,"medium"
"5450",5,1002,6,1002,1000,"medium"
"5451",5,1002,6,1002,1000,"medium"
"5452",5,346,9,346,5052,"reached_max"
"5453",5,115,9,115,5006,"reached_max"
"5454",5,1002,6,1002,1000,"medium"
"5455",5,1002,6,1002,1000,"medium"
"5456",5,1002,6,1002,1000,"medium"
"5457",5,655,9,655,5268,"reached_max"
"5458",5,1002,6,1002,1000,"medium"
"5459",5,883,9,883,5041,"reached_max"
"5460",5,729,3,729,1000,"extinction"
"5461",5,603,9,603,5479,"reached_max"
"5462",5,1002,6,1002,1000,"medium"
"5463",5,1002,6,1002,1000,"medium"
"5464",5,412,3,412,1000,"extinction"
"5465",5,1002,6,1002,1000,"medium"
"5466",5,1002,6,1002,1000,"medium"
"5467",5,1002,6,1002,1000,"medium"
"5468",5,1002,6,1002,1000,"medium"
"5469",5,1002,6,1002,1000,"medium"
"5470",5,1002,6,1002,1000,"medium"
"5471",5,1002,6,1002,1000,"medium"
"5472",5,1002,6,1002,1000,"medium"
"5473",5,1002,6,1002,1000,"medium"
"5474",5,1002,6,1002,1000,"medium"
"5475",5,158,3,158,1000,"extinction"
"5476",5,877,9,877,5178,"reached_max"
"5477",5,1002,6,1002,1000,"medium"
"5478",5,1002,6,1002,1000,"medium"
"5479",5,907,9,907,5002,"reached_max"
"5480",5,474,9,474,5259,"reached_max"
"5481",5,1002,6,1002,1000,"medium"
"5482",5,1002,6,1002,1000,"medium"
"5483",5,1002,6,1002,1000,"medium"
"5484",5,548,9,548,5099,"reached_max"
"5485",5,1002,6,1002,1000,"medium"
"5486",5,875,3,875,1000,"extinction"
"5487",5,1002,6,1002,1000,"medium"
"5488",5,303,9,303,5223,"reached_max"
"5489",5,129,9,129,5068,"reached_max"
"5490",5,1002,6,1002,1000,"medium"
"5491",5,1002,6,1002,1000,"medium"
"5492",5,1002,6,1002,1000,"medium"
"5493",5,1002,6,1002,1000,"medium"
"5494",5,1002,6,1002,1000,"medium"
"5495",5,1002,6,1002,1000,"medium"
"5496",5,1002,6,1002,1000,"medium"
"5497",5,258,3,258,1000,"extinction"
"5498",5,1002,6,1002,1000,"medium"
"5499",5,206,9,206,5413,"reached_max"
"5500",5,1002,6,1002,1000,"medium"
"5501",5,1002,6,1002,1000,"medium"
"5502",5,160,9,160,5040,"reached_max"
"5503",5,1002,6,1002,1000,"medium"
"5504",5,92,3,92,1000,"extinction"
"5505",5,1002,6,1002,1000,"medium"
"5506",5,1002,6,1002,1000,"medium"
"5507",5,154,9,154,5126,"reached_max"
"5508",5,1002,6,1002,1000,"medium"
"5509",5,90,9,90,5208,"reached_max"
"5510",5,226,3,226,1000,"extinction"
"5511",5,1002,6,1002,1000,"medium"
"5512",5,176,9,176,5398,"reached_max"
"5513",5,288,9,288,5348,"reached_max"
"5514",5,123,9,123,5297,"reached_max"
"5515",5,1002,6,1002,1000,"medium"
"5516",5,1002,6,1002,1000,"medium"
"5517",5,1002,6,1002,1000,"medium"
"5518",5,1002,6,1002,1000,"medium"
"5519",5,1002,6,1002,1000,"medium"
"5520",5,1002,6,1002,1000,"medium"
"5521",5,613,3,613,1000,"extinction"
"5522",5,1002,6,1002,1000,"medium"
"5523",5,1002,6,1002,1000,"medium"
"5524",5,918,3,918,1000,"extinction"
"5525",5,1002,6,1002,1000,"medium"
"5526",5,1002,6,1002,1000,"medium"
"5527",5,1002,6,1002,1000,"medium"
"5528",5,1002,6,1002,1000,"medium"
"5529",5,179,9,179,5145,"reached_max"
"5530",5,382,9,382,5034,"reached_max"
"5531",5,1002,6,1002,1000,"medium"
"5532",5,251,3,251,1000,"extinction"
"5533",5,997,3,997,1000,"extinction"
"5534",5,681,9,681,5288,"reached_max"
"5535",5,1002,6,1002,1000,"medium"
"5536",5,1002,6,1002,1000,"medium"
"5537",5,117,9,117,5033,"reached_max"
"5538",5,1002,6,1002,1000,"medium"
"5539",5,1002,6,1002,1000,"medium"
"5540",5,992,9,992,5020,"reached_max"
"5541",5,1002,6,1002,1000,"medium"
"5542",5,541,9,541,5103,"reached_max"
"5543",5,1002,6,1002,1000,"medium"
"5544",5,1002,6,1002,1000,"medium"
"5545",5,887,3,887,1000,"extinction"
"5546",5,1002,6,1002,1000,"medium"
"5547",5,1002,6,1002,1000,"medium"
"5548",5,1002,6,1002,1000,"medium"
"5549",5,186,9,186,5255,"reached_max"
"5550",5,1002,6,1002,1000,"medium"
"5551",5,128,9,128,5070,"reached_max"
"5552",5,1002,6,1002,1000,"medium"
"5553",5,938,3,938,1000,"extinction"
"5554",5,1002,6,1002,1000,"medium"
"5555",5,1002,6,1002,1000,"medium"
"5556",5,1002,6,1002,1000,"medium"
"5557",5,1002,6,1002,1000,"medium"
"5558",5,1002,6,1002,1000,"medium"
"5559",5,1002,6,1002,1000,"medium"
"5560",5,1002,6,1002,1000,"medium"
"5561",5,1002,6,1002,1000,"medium"
"5562",5,1002,6,1002,1000,"medium"
"5563",5,1002,6,1002,1000,"medium"
"5564",5,107,9,107,5019,"reached_max"
"5565",5,1002,6,1002,1000,"medium"
"5566",5,1002,6,1002,1000,"medium"
"5567",5,1002,6,1002,1000,"medium"
"5568",5,403,9,403,5425,"reached_max"
"5569",5,272,9,272,5418,"reached_max"
"5570",5,1002,6,1002,1000,"medium"
"5571",5,589,3,589,1000,"extinction"
"5572",5,1002,6,1002,1000,"medium"
"5573",5,1002,6,1002,1000,"medium"
"5574",5,1002,6,1002,1000,"medium"
"5575",5,1002,6,1002,1000,"medium"
"5576",5,1002,6,1002,1000,"medium"
"5577",5,1002,6,1002,1000,"medium"
"5578",5,1002,6,1002,1000,"medium"
"5579",5,152,9,152,5110,"reached_max"
"5580",5,363,9,363,5070,"reached_max"
"5581",5,894,9,894,5180,"reached_max"
"5582",5,1002,6,1002,1000,"medium"
"5583",5,1002,6,1002,1000,"medium"
"5584",5,1002,6,1002,1000,"medium"
"5585",5,1002,6,1002,1000,"medium"
"5586",5,527,3,527,1000,"extinction"
"5587",5,1002,6,1002,1000,"medium"
"5588",5,539,3,539,1000,"extinction"
"5589",5,265,9,265,5271,"reached_max"
"5590",5,1002,6,1002,1000,"medium"
"5591",5,1002,6,1002,1000,"medium"
"5592",5,148,9,148,5125,"reached_max"
"5593",5,1002,6,1002,1000,"medium"
"5594",5,1002,6,1002,1000,"medium"
"5595",5,366,9,366,5123,"reached_max"
"5596",5,1002,6,1002,1000,"medium"
"5597",5,1002,6,1002,1000,"medium"
"5598",5,1002,6,1002,1000,"medium"
"5599",5,1002,6,1002,1000,"medium"
"5600",5,813,9,813,5080,"reached_max"
"5601",5,542,3,542,1000,"extinction"
"5602",5,1002,6,1002,1000,"medium"
"5603",5,1002,6,1002,1000,"medium"
"5604",5,1002,6,1002,1000,"medium"
"5605",5,1002,6,1002,1000,"medium"
"5606",5,116,9,116,5202,"reached_max"
"5607",5,1002,6,1002,1000,"medium"
"5608",5,689,9,689,5280,"reached_max"
"5609",5,1002,6,1002,1000,"medium"
"5610",5,1002,6,1002,1000,"medium"
"5611",5,1002,6,1002,1000,"medium"
"5612",5,1002,6,1002,1000,"medium"
"5613",5,1002,6,1002,1000,"medium"
"5614",5,1002,6,1002,1000,"medium"
"5615",5,1002,6,1002,1000,"medium"
"5616",5,1002,6,1002,1000,"medium"
"5617",5,725,3,725,1000,"extinction"
"5618",5,1002,6,1002,1000,"medium"
"5619",5,1002,6,1002,1000,"medium"
"5620",5,1002,6,1002,1000,"medium"
"5621",5,1002,6,1002,1000,"medium"
"5622",5,802,9,802,5205,"reached_max"
"5623",5,146,9,146,5331,"reached_max"
"5624",5,1002,6,1002,1000,"medium"
"5625",5,1002,6,1002,1000,"medium"
"5626",5,697,9,697,5293,"reached_max"
"5627",5,1002,6,1002,1000,"medium"
"5628",5,77,3,77,1000,"extinction"
"5629",5,153,9,153,5303,"reached_max"
