"","migration","generation_with_min_pop_size","min_pop_size","simulated_gen","maximal_pop_size","success"
"5777",5,1704,12,1938,5136,"reached_max"
"5778",5,5137,6,5137,1000,"extinction"
"5779",5,593,16,1378,5332,"reached_max"
"5780",5,75,9,75,1000,"extinction"
"5781",5,1831,10,1831,1000,"extinction"
"5782",5,1587,7,1587,1000,"extinction"
"5783",5,2916,10,2916,1000,"extinction"
"5784",5,1065,17,1598,5205,"reached_max"
"5785",5,542,10,542,1000,"extinction"
"5786",5,2752,11,5746,5312,"reached_max"
"5787",5,649,9,649,1000,"extinction"
"5788",5,35,109,134,5013,"reached_max"
"5789",5,3573,12,6615,5065,"reached_max"
"5790",5,767,15,1443,5318,"reached_max"
"5791",5,609,16,1016,5142,"reached_max"
"5792",5,836,20,1225,5145,"reached_max"
"5793",5,925,9,925,1000,"extinction"
"5794",5,898,15,2307,5089,"reached_max"
"5795",5,348,20,824,5158,"reached_max"
"5796",5,6304,9,6304,1000,"extinction"
"5797",5,4912,9,4912,1000,"extinction"
"5798",5,28,139,103,5282,"reached_max"
"5799",5,496,11,2929,5037,"reached_max"
"5800",5,8021,11,10001,1000,"medium"
"5801",5,3510,14,4547,5566,"reached_max"
"5802",5,127,21,375,5330,"reached_max"
"5803",5,926,9,926,1000,"extinction"
"5804",5,740,12,2247,5185,"reached_max"
"5805",5,371,9,371,1000,"extinction"
"5806",5,298,11,616,5255,"reached_max"
"5807",5,2273,7,2273,1000,"extinction"
"5808",5,42,67,133,5300,"reached_max"
"5809",5,224,19,654,5182,"reached_max"
"5810",5,68,13,1245,5212,"reached_max"
"5811",5,2757,11,7035,5530,"reached_max"
"5812",5,3262,10,3262,1000,"extinction"
"5813",5,738,9,738,1000,"extinction"
"5814",5,1768,9,1768,1000,"extinction"
"5815",5,49,94,119,5021,"reached_max"
"5816",5,50,23,286,5262,"reached_max"
"5817",5,241,19,748,5299,"reached_max"
"5818",5,711,10,711,1000,"extinction"
"5819",5,31,83,124,5084,"reached_max"
"5820",5,3257,13,5307,5158,"reached_max"
"5821",5,1477,11,1974,5448,"reached_max"
"5822",5,2617,10,2617,1000,"extinction"
"5823",5,682,9,682,1000,"extinction"
"5824",5,159,21,432,5380,"reached_max"
"5825",5,217,11,1890,5075,"reached_max"
"5826",5,966,11,10001,1000,"medium"
"5827",5,848,12,9667,5181,"reached_max"
"5828",5,1205,9,1205,1000,"extinction"
"5829",5,5747,10,5747,1000,"extinction"
"5830",5,467,10,467,1000,"extinction"
"5831",5,1042,21,1418,5189,"reached_max"
"5832",5,3026,11,10001,1000,"medium"
"5833",5,103,28,519,5315,"reached_max"
"5834",5,520,17,831,5035,"reached_max"
"5835",5,28,97,129,5131,"reached_max"
"5836",5,2935,11,4504,5087,"reached_max"
"5837",5,3413,9,3413,1000,"extinction"
"5838",5,4483,11,6242,5251,"reached_max"
"5839",5,1881,10,1881,1000,"extinction"
"5840",5,300,14,1693,5336,"reached_max"
"5841",5,246,15,489,5218,"reached_max"
"5842",5,52,95,155,5215,"reached_max"
"5843",5,1282,14,2283,5166,"reached_max"
"5844",5,885,10,885,1000,"extinction"
"5845",5,184,10,184,1000,"extinction"
"5846",5,1738,13,2811,5318,"reached_max"
"5847",5,1218,13,1429,5042,"reached_max"
"5848",5,855,16,1314,5189,"reached_max"
"5849",5,1488,9,1488,1000,"extinction"
"5850",5,2021,10,2021,1000,"extinction"
"5851",5,166,10,166,1000,"extinction"
"5852",5,1718,12,4942,5134,"reached_max"
"5853",5,40,75,123,5242,"reached_max"
"5854",5,5722,9,5722,1000,"extinction"
"5855",5,412,10,412,1000,"extinction"
"5856",5,28,123,119,5092,"reached_max"
"5857",5,1141,14,7198,5118,"reached_max"
"5858",5,199,11,772,5309,"reached_max"
"5859",5,1095,7,1095,1000,"extinction"
"5860",5,3825,10,3825,1000,"extinction"
"5861",5,2302,10,2302,1000,"extinction"
"5862",5,983,13,1158,5356,"reached_max"
"5863",5,81,16,506,5108,"reached_max"
"5864",5,41,107,114,5039,"reached_max"
"5865",5,4149,12,8335,5256,"reached_max"
"5866",5,41,25,264,5136,"reached_max"
"5867",5,436,10,436,1000,"extinction"
"5868",5,178,18,1131,5251,"reached_max"
"5869",5,2689,10,2689,1000,"extinction"
"5870",5,103,15,705,5047,"reached_max"
"5871",5,61,82,129,5012,"reached_max"
"5872",5,117,99,208,5115,"reached_max"
"5873",5,1325,12,2306,5069,"reached_max"
"5874",5,1204,10,1204,1000,"extinction"
"5875",5,702,7,702,1000,"extinction"
"5876",5,48,72,173,5176,"reached_max"
"5877",5,522,9,522,1000,"extinction"
"5878",5,771,9,771,1000,"extinction"
"5879",5,5752,7,5752,1000,"extinction"
"5880",5,59,90,139,5177,"reached_max"
"5881",5,719,14,1398,5016,"reached_max"
"5882",5,1797,10,1797,1000,"extinction"
"5883",5,2235,7,2235,1000,"extinction"
"5884",5,1070,11,3413,5123,"reached_max"
"5885",5,2133,10,2133,1000,"extinction"
"5886",5,1217,11,3530,5159,"reached_max"
"5887",5,740,11,1812,5038,"reached_max"
"5888",5,1556,15,1737,5371,"reached_max"
"5889",5,100,9,100,1000,"extinction"
"5890",5,310,10,310,1000,"extinction"
"5891",5,640,14,893,5264,"reached_max"
"5892",5,3299,13,6428,5238,"reached_max"
"5893",5,4134,9,4134,1000,"extinction"
"5894",5,346,22,514,5076,"reached_max"
"5895",5,416,9,416,1000,"extinction"
"5896",5,1007,13,1543,5302,"reached_max"
"5897",5,1020,16,1940,5088,"reached_max"
"5898",5,299,22,851,5050,"reached_max"
"5899",5,22,114,109,5259,"reached_max"
"5900",5,798,13,4249,5028,"reached_max"
"5901",5,1742,7,1742,1000,"extinction"
"5902",5,1657,11,4931,5188,"reached_max"
"5903",5,1902,9,1902,1000,"extinction"
"5904",5,245,10,245,1000,"extinction"
"5905",5,35,44,165,5119,"reached_max"
"5906",5,7105,10,7105,1000,"extinction"
"5907",5,577,13,3825,5282,"reached_max"
"5908",5,378,10,378,1000,"extinction"
"5909",5,476,15,947,5272,"reached_max"
"5910",5,4052,9,4052,1000,"extinction"
"5911",5,6145,11,10001,1000,"medium"
"5912",5,139,10,139,1000,"extinction"
"5913",5,369,8,369,1000,"extinction"
"5914",5,9154,10,9154,1000,"extinction"
"5915",5,590,7,590,1000,"extinction"
"5916",5,1181,10,1181,1000,"extinction"
"5917",5,97,39,232,5203,"reached_max"
"5918",5,2982,12,4733,5128,"reached_max"
"5919",5,712,16,1307,5068,"reached_max"
"5920",5,541,13,1755,5024,"reached_max"
"5921",5,314,16,1445,5148,"reached_max"
"5922",5,1058,11,3911,5276,"reached_max"
"5923",5,5084,10,5084,1000,"extinction"
"5924",5,1163,5,1163,1000,"extinction"
"5925",5,1349,8,1349,1000,"extinction"
"5926",5,2332,10,2332,1000,"extinction"
"5927",5,2351,6,2351,1000,"extinction"
"5928",5,2841,9,2841,1000,"extinction"
"5929",5,4340,8,4340,1000,"extinction"
"5930",5,33,119,111,5260,"reached_max"
"5931",5,625,11,5739,5294,"reached_max"
"5932",5,708,11,3313,5287,"reached_max"
"5933",5,2045,13,3396,5343,"reached_max"
"5934",5,30,130,114,5029,"reached_max"
"5935",5,44,87,177,5187,"reached_max"
"5936",5,1179,16,1420,5009,"reached_max"
"5937",5,1674,13,3580,5029,"reached_max"
"5938",5,1440,10,1440,1000,"extinction"
"5939",5,157,12,2579,5393,"reached_max"
"5940",5,3009,9,3009,1000,"extinction"
"5941",5,4568,11,5718,5023,"reached_max"
"5942",5,951,13,6809,5022,"reached_max"
"5943",5,2620,10,2620,1000,"extinction"
"5944",5,1639,10,1639,1000,"extinction"
"5945",5,761,18,2094,5544,"reached_max"
"5946",5,143,10,143,1000,"extinction"
"5947",5,36,88,99,5286,"reached_max"
"5948",5,2245,13,4582,5017,"reached_max"
"5949",5,4483,12,6650,5056,"reached_max"
"5950",5,4059,12,4585,5137,"reached_max"
"5951",5,1519,10,1519,1000,"extinction"
"5952",5,2498,15,3530,5133,"reached_max"
"5953",5,1235,16,2211,5321,"reached_max"
"5954",5,5468,13,6278,5370,"reached_max"
"5955",5,226,10,226,1000,"extinction"
"5956",5,5562,8,5562,1000,"extinction"
"5957",5,1168,13,2012,5078,"reached_max"
"5958",5,198,14,452,5032,"reached_max"
"5959",5,4152,10,4152,1000,"extinction"
"5960",5,195,14,2400,5003,"reached_max"
"5961",5,75,28,215,5088,"reached_max"
"5962",5,1042,11,3064,5110,"reached_max"
"5963",5,597,14,1736,5044,"reached_max"
"5964",5,3365,10,3365,1000,"extinction"
"5965",5,735,19,1610,5223,"reached_max"
"5966",5,185,9,185,1000,"extinction"
"5967",5,4198,11,4692,5073,"reached_max"
"5968",5,119,15,552,5070,"reached_max"
"5969",5,1189,10,1189,1000,"extinction"
"5970",5,346,10,346,1000,"extinction"
"5971",5,3184,11,9196,5143,"reached_max"
"5972",5,344,16,1591,5091,"reached_max"
"5973",5,1233,12,2540,5364,"reached_max"
"5974",5,916,17,2121,5223,"reached_max"
"5975",5,1603,14,2048,5166,"reached_max"
"5976",5,2378,12,7358,5095,"reached_max"
"5977",5,205,7,205,1000,"extinction"
"5978",5,1692,13,3873,5006,"reached_max"
"5979",5,1619,10,1619,1000,"extinction"
"5980",5,61,49,183,5129,"reached_max"
"5981",5,932,13,5225,5170,"reached_max"
"5982",5,1493,14,3636,5310,"reached_max"
"5983",5,37,63,146,5321,"reached_max"
"5984",5,1928,9,1928,1000,"extinction"
"5985",5,1813,11,3284,5062,"reached_max"
"5986",5,979,13,2480,5135,"reached_max"
"5987",5,268,12,610,5174,"reached_max"
"5988",5,4829,10,4829,1000,"extinction"
"5989",5,5495,10,5495,1000,"extinction"
"5990",5,3566,12,6431,5172,"reached_max"
"5991",5,1447,12,1664,5279,"reached_max"
"5992",5,2698,10,2698,1000,"extinction"
"5993",5,424,16,667,5153,"reached_max"
"5994",5,1069,9,1069,1000,"extinction"
"5995",5,537,11,726,5306,"reached_max"
"5996",5,53,54,186,5035,"reached_max"
"5997",5,102,20,266,5010,"reached_max"
"5998",5,3024,10,3024,1000,"extinction"
"5999",5,232,14,2883,5206,"reached_max"
"6000",5,53,89,126,5293,"reached_max"
"6001",6,2604,13,10001,3342,"medium"
"6002",6,885,15,2111,5027,"reached_max"
"6003",6,2853,15,8267,5233,"reached_max"
"6004",6,3065,17,5826,5347,"reached_max"
"6005",6,1312,17,1631,5207,"reached_max"
"6006",6,1157,16,10001,1000,"medium"
"6007",6,3488,20,4205,5049,"reached_max"
"6008",6,571,24,962,5046,"reached_max"
"6009",6,717,22,1650,5087,"reached_max"
"6010",6,3505,12,3505,1000,"extinction"
"6011",6,7314,15,10001,1000,"medium"
"6012",6,1386,16,2313,5308,"reached_max"
"6013",6,744,24,1336,5215,"reached_max"
"6014",6,2774,13,5956,5265,"reached_max"
"6015",6,4242,15,10001,1000,"medium"
"6016",6,1270,18,9904,5257,"reached_max"
"6017",6,357,23,2576,5321,"reached_max"
"6018",6,1291,21,1535,5324,"reached_max"
"6019",6,210,37,349,5149,"reached_max"
"6020",6,979,20,1670,5047,"reached_max"
"6021",6,4461,17,5822,5286,"reached_max"
"6022",6,2660,12,2660,1000,"extinction"
"6023",6,900,21,1468,5254,"reached_max"
"6024",6,4399,12,4399,1000,"extinction"
"6025",6,152,9,152,1000,"extinction"
"6026",6,77,80,178,5204,"reached_max"
"6027",6,3354,18,7165,5363,"reached_max"
"6028",6,70,18,6852,5205,"reached_max"
"6029",6,8097,12,8097,1000,"extinction"
"6030",6,5564,10,5564,1000,"extinction"
"6031",6,4535,12,4535,1000,"extinction"
"6032",6,40,74,133,5317,"reached_max"
"6033",6,3468,15,5343,5442,"reached_max"
"6034",6,7831,11,7831,1000,"extinction"
"6035",6,893,19,10001,1000,"medium"
"6036",6,2529,19,3190,5117,"reached_max"
"6037",6,1813,13,5590,5206,"reached_max"
"6038",6,1540,11,1540,1000,"extinction"
"6039",6,8508,13,10001,1000,"medium"
"6040",6,8284,12,8284,1000,"extinction"
"6041",6,409,17,4242,5346,"reached_max"
"6042",6,5891,16,10001,1000,"medium"
"6043",6,5661,14,7310,5281,"reached_max"
"6044",6,39,103,148,5309,"reached_max"
"6045",6,2735,14,6198,5413,"reached_max"
"6046",6,4103,13,10001,1000,"medium"
"6047",6,305,17,2506,5034,"reached_max"
"6048",6,574,24,908,5141,"reached_max"
"6049",6,2752,17,7996,5269,"reached_max"
"6050",6,6375,14,7170,5211,"reached_max"
"6051",6,428,14,5603,5050,"reached_max"
"6052",6,4988,12,4988,1000,"extinction"
"6053",6,5923,15,7962,5445,"reached_max"
"6054",6,1337,16,1855,5320,"reached_max"
"6055",6,1833,11,1833,1000,"extinction"
"6056",6,86,16,3959,5202,"reached_max"
"6057",6,1117,23,1645,5167,"reached_max"
"6058",6,454,24,741,5168,"reached_max"
"6059",6,105,27,398,5284,"reached_max"
"6060",6,3316,17,4825,5016,"reached_max"
"6061",6,1828,16,3938,5296,"reached_max"
"6062",6,4438,10,4438,1000,"extinction"
"6063",6,519,16,2413,5222,"reached_max"
"6064",6,2109,16,8576,5291,"reached_max"
"6065",6,741,23,1009,5221,"reached_max"
"6066",6,2541,18,2766,5048,"reached_max"
"6067",6,50,104,119,5167,"reached_max"
"6068",6,1109,16,3342,5225,"reached_max"
"6069",6,9097,14,10001,1000,"medium"
"6070",6,1649,17,3001,5448,"reached_max"
"6071",6,3139,12,3139,1000,"extinction"
"6072",6,921,12,921,1000,"extinction"
"6073",6,74,48,168,5018,"reached_max"
"6074",6,6849,11,6849,1000,"extinction"
"6075",6,698,20,1369,5341,"reached_max"
"6076",6,9329,11,9329,1000,"extinction"
"6077",6,3025,12,3025,1000,"extinction"
"6078",6,2889,14,6170,5154,"reached_max"
"6079",6,3564,19,5836,5373,"reached_max"
"6080",6,2963,14,10001,1000,"medium"
"6081",6,4811,14,10001,1000,"medium"
"6082",6,1848,10,1848,1000,"extinction"
"6083",6,5555,16,7682,5097,"reached_max"
"6084",6,1583,9,1583,1000,"extinction"
"6085",6,2370,14,4027,5276,"reached_max"
"6086",6,7553,13,9059,5208,"reached_max"
"6087",6,4106,14,7410,5446,"reached_max"
"6088",6,2129,16,8441,5180,"reached_max"
"6089",6,494,23,843,5086,"reached_max"
"6090",6,1173,13,2655,5387,"reached_max"
"6091",6,1513,19,3033,5236,"reached_max"
"6092",6,966,14,4479,5117,"reached_max"
"6093",6,44,78,230,5139,"reached_max"
"6094",6,5874,17,6437,5336,"reached_max"
"6095",6,1803,17,5404,5251,"reached_max"
"6096",6,52,49,244,5363,"reached_max"
"6097",6,3228,18,5785,5115,"reached_max"
"6098",6,1184,12,1184,1000,"extinction"
"6099",6,7955,15,10001,1000,"medium"
"6100",6,704,16,4577,5280,"reached_max"
"6101",6,1192,13,3371,5100,"reached_max"
"6102",6,2281,16,10001,1000,"medium"
"6103",6,141,19,2876,5219,"reached_max"
"6104",6,226,28,465,5068,"reached_max"
"6105",6,1458,19,1610,5248,"reached_max"
"6106",6,50,86,142,5118,"reached_max"
"6107",6,4211,14,10001,2170,"medium"
"6108",6,3475,16,10001,1000,"medium"
"6109",6,2761,15,10001,1000,"medium"
"6110",6,3308,15,7650,5151,"reached_max"
"6111",6,77,58,291,5029,"reached_max"
"6112",6,1355,17,3602,5228,"reached_max"
"6113",6,149,20,5126,5203,"reached_max"
"6114",6,1885,18,4726,5082,"reached_max"
"6115",6,492,18,10001,1000,"medium"
"6116",6,40,67,229,5269,"reached_max"
"6117",6,6647,14,10001,1000,"medium"
"6118",6,234,17,2760,5199,"reached_max"
"6119",6,544,16,3968,5086,"reached_max"
"6120",6,39,62,229,5068,"reached_max"
"6121",6,174,27,366,5355,"reached_max"
"6122",6,897,14,2870,5207,"reached_max"
"6123",6,9540,15,10001,1000,"medium"
"6124",6,1187,16,2439,5160,"reached_max"
"6125",6,4158,14,7187,5391,"reached_max"
"6126",6,3788,15,3953,5266,"reached_max"
"6127",6,137,14,580,5200,"reached_max"
"6128",6,941,17,3114,5198,"reached_max"
"6129",6,1488,16,8514,5006,"reached_max"
"6130",6,5046,13,10001,1000,"medium"
"6131",6,2074,16,4062,5272,"reached_max"
"6132",6,1233,17,4125,5165,"reached_max"
"6133",6,44,67,162,5402,"reached_max"
"6134",6,1053,12,1053,1000,"extinction"
"6135",6,1493,23,2336,5363,"reached_max"
"6136",6,1097,16,2944,5210,"reached_max"
"6137",6,4305,19,5092,5076,"reached_max"
"6138",6,83,26,1148,5205,"reached_max"
"6139",6,674,11,674,1000,"extinction"
"6140",6,4536,16,5158,5137,"reached_max"
"6141",6,532,17,3586,5219,"reached_max"
"6142",6,218,21,593,5217,"reached_max"
"6143",6,177,9,177,1000,"extinction"
"6144",6,4481,16,5200,5034,"reached_max"
"6145",6,8303,16,8892,5327,"reached_max"
"6146",6,1794,12,1794,1000,"extinction"
"6147",6,7173,10,7173,1000,"extinction"
"6148",6,1266,16,3524,5402,"reached_max"
"6149",6,1610,11,1610,1000,"extinction"
"6150",6,1117,16,8788,5076,"reached_max"
"6151",6,462,17,2757,5156,"reached_max"
"6152",6,1086,9,1086,1000,"extinction"
"6153",6,204,21,1836,5144,"reached_max"
"6154",6,4000,13,10001,1000,"medium"
"6155",6,630,19,3272,5307,"reached_max"
"6156",6,403,18,1492,5037,"reached_max"
"6157",6,5637,14,5851,5343,"reached_max"
"6158",6,8360,13,9203,5212,"reached_max"
"6159",6,1879,11,1879,1000,"extinction"
"6160",6,167,18,1079,5074,"reached_max"
"6161",6,350,24,1055,5151,"reached_max"
"6162",6,1555,19,2699,5163,"reached_max"
"6163",6,6362,15,6983,5280,"reached_max"
"6164",6,2236,16,10001,1000,"medium"
"6165",6,143,25,688,5275,"reached_max"
"6166",6,352,15,8994,5126,"reached_max"
"6167",6,4135,14,10001,1000,"medium"
"6168",6,2542,12,2542,1000,"extinction"
"6169",6,8593,16,10001,1000,"medium"
"6170",6,2134,16,10001,1000,"medium"
"6171",6,1531,16,10001,1000,"medium"
"6172",6,6118,12,6118,1000,"extinction"
"6173",6,650,28,1685,5194,"reached_max"
"6174",6,1578,19,2194,5192,"reached_max"
"6175",6,1824,12,1824,1000,"extinction"
"6176",6,3352,14,10001,1000,"medium"
"6177",6,57,58,129,5057,"reached_max"
"6178",6,2486,14,3340,5280,"reached_max"
"6179",6,1625,19,3380,5095,"reached_max"
"6180",6,152,28,936,5042,"reached_max"
"6181",6,1931,15,6201,5020,"reached_max"
"6182",6,831,20,2385,5313,"reached_max"
"6183",6,510,16,882,5346,"reached_max"
"6184",6,337,22,814,5109,"reached_max"
"6185",6,2120,12,2120,1000,"extinction"
"6186",6,8462,16,10001,1000,"medium"
"6187",6,5274,15,10001,1000,"medium"
"6188",6,264,18,10001,1000,"medium"
"6189",6,2559,16,6839,5217,"reached_max"
"6190",6,693,17,2791,5035,"reached_max"
"6191",6,692,20,2975,5019,"reached_max"
"6192",6,261,22,2994,5373,"reached_max"
"6193",6,6064,15,10001,1000,"medium"
"6194",6,4255,14,10001,1000,"medium"
"6195",6,1737,18,2018,5344,"reached_max"
"6196",6,5598,13,10001,1000,"medium"
"6197",6,5149,8,5149,1000,"extinction"
"6198",6,535,21,1719,5166,"reached_max"
"6199",6,266,20,1148,5250,"reached_max"
"6200",6,1037,12,1037,1000,"extinction"
"6201",6,745,13,904,5020,"reached_max"
"6202",6,2242,17,3662,5077,"reached_max"
"6203",6,3364,10,3364,1000,"extinction"
"6204",6,3541,14,10001,1000,"medium"
"6205",6,8540,9,8540,1000,"extinction"
"6206",6,521,18,7886,5320,"reached_max"
"6207",6,1867,17,4759,5093,"reached_max"
"6208",6,38,121,130,5299,"reached_max"
"6209",6,1280,19,1487,5294,"reached_max"
"6210",6,451,20,1228,5000,"reached_max"
"6211",6,5749,15,9771,5394,"reached_max"
"6212",6,301,20,2131,5134,"reached_max"
"6213",6,1728,21,6157,5277,"reached_max"
"6214",6,1338,22,1485,5009,"reached_max"
"6215",6,2123,16,6895,5209,"reached_max"
"6216",6,169,14,4066,5034,"reached_max"
"6217",6,423,14,1084,5186,"reached_max"
"6218",6,2993,14,6765,5235,"reached_max"
"6219",6,3076,12,3076,1000,"extinction"
"6220",6,255,22,1512,5322,"reached_max"
"6221",6,1817,17,3318,5126,"reached_max"
"6222",6,839,18,2904,5108,"reached_max"
"6223",6,1003,16,8346,5134,"reached_max"
"6224",6,195,16,1132,5060,"reached_max"
"6225",6,8677,13,9777,5435,"reached_max"
"6226",6,1379,16,3675,5203,"reached_max"
"6227",6,434,30,686,5368,"reached_max"
"6228",6,131,17,4125,5125,"reached_max"
"6229",6,273,18,2154,5210,"reached_max"
"6230",6,2205,14,6741,5365,"reached_max"
"6231",6,4624,13,10001,1000,"medium"
"6232",6,169,23,486,5327,"reached_max"
"6233",6,103,12,103,1000,"extinction"
"6234",6,375,16,608,5326,"reached_max"
"6235",6,1426,12,1426,1000,"extinction"
"6236",6,2389,14,8331,5128,"reached_max"
"6237",6,610,27,1311,5332,"reached_max"
"6238",6,4409,13,10001,1000,"medium"
"6239",6,8340,16,10001,1000,"medium"
"6240",6,3262,18,6528,5180,"reached_max"
"6241",6,759,14,4915,5205,"reached_max"
"6242",6,2457,14,10001,1000,"medium"
"6243",6,2917,14,10001,1000,"medium"
"6244",6,5886,12,5886,1000,"extinction"
"6245",6,7688,15,10001,1000,"medium"
"6246",6,1228,16,3846,5163,"reached_max"
"6247",6,98,17,323,5330,"reached_max"
"6248",6,6879,12,6879,1000,"extinction"
"6249",6,750,23,2949,5322,"reached_max"
"6250",6,406,16,588,5039,"reached_max"
"6251",6,502,13,6913,5263,"reached_max"
"6252",6,881,16,3616,5166,"reached_max"
"6253",6,1722,11,1722,1000,"extinction"
"6254",6,8701,16,10001,1000,"medium"
"6255",6,211,16,1654,5329,"reached_max"
"6256",6,2105,19,3441,5120,"reached_max"
"6257",6,675,20,1552,5180,"reached_max"
"6258",6,598,16,10001,1000,"medium"
"6259",6,5511,16,9851,5325,"reached_max"
"6260",6,66,105,150,5197,"reached_max"
"6261",6,1910,18,2327,5308,"reached_max"
"6262",6,2235,16,2484,5186,"reached_max"
"6263",6,674,17,4257,5331,"reached_max"
"6264",6,191,16,4556,5395,"reached_max"
"6265",6,2114,20,2320,5040,"reached_max"
"6266",6,2394,17,4035,5136,"reached_max"
"6267",6,1598,23,2334,5432,"reached_max"
"6268",6,2323,15,10001,1000,"medium"
"6269",6,8217,11,8217,1000,"extinction"
"6270",6,1545,23,2447,5074,"reached_max"
"6271",6,1512,22,2370,5493,"reached_max"
"6272",6,2566,9,2566,1000,"extinction"
"6273",6,215,26,530,5195,"reached_max"
"6274",6,3381,15,7735,5154,"reached_max"
"6275",6,5104,11,5104,1000,"extinction"
"6276",6,1073,15,10001,1000,"medium"
"6277",6,785,20,1334,5331,"reached_max"
"6278",6,252,16,3898,5238,"reached_max"
"6279",6,2432,20,3019,5250,"reached_max"
"6280",6,7880,9,7880,1000,"extinction"
"6281",6,1474,19,2468,5116,"reached_max"
"6282",6,880,10,880,1000,"extinction"
"6283",6,890,16,2823,5350,"reached_max"
"6284",6,423,16,6417,5055,"reached_max"
"6285",6,3841,19,9417,5039,"reached_max"
"6286",6,5827,12,5827,1000,"extinction"
"6287",6,3298,18,3712,5218,"reached_max"
"6288",6,88,13,3752,5308,"reached_max"
"6289",6,76,18,1063,5031,"reached_max"
"6290",6,4232,16,10001,1000,"medium"
"6291",6,740,17,1753,5019,"reached_max"
"6292",6,2223,11,2223,1000,"extinction"
"6293",6,139,14,758,5152,"reached_max"
"6294",6,5477,12,5477,1000,"extinction"
"6295",6,717,16,1093,5140,"reached_max"
"6296",6,283,15,2459,5474,"reached_max"
"6297",6,7058,14,9607,5040,"reached_max"
"6298",6,4076,17,6456,5238,"reached_max"
"6299",6,8211,14,10001,1000,"medium"
"6300",6,40,104,133,5315,"reached_max"
"6301",6,5311,13,8589,5124,"reached_max"
"6302",6,912,15,1311,5151,"reached_max"
"6303",6,4795,13,7255,5230,"reached_max"
"6304",6,6205,18,10001,1000,"medium"
"6305",6,1217,14,8356,5219,"reached_max"
"6306",6,3109,15,4052,5328,"reached_max"
"6307",6,1098,18,1999,5120,"reached_max"
"6308",6,602,17,1535,5191,"reached_max"
"6309",6,1582,13,10001,1000,"medium"
"6310",6,1675,17,3044,5173,"reached_max"
"6311",6,3559,16,5857,5350,"reached_max"
"6312",6,345,18,1429,5076,"reached_max"
"6313",6,6727,9,6727,1000,"extinction"
"6314",6,2628,15,5578,5309,"reached_max"
"6315",6,266,20,2406,5102,"reached_max"
"6316",6,70,77,158,5307,"reached_max"
"6317",6,4577,12,4577,1000,"extinction"
"6318",6,341,24,700,5132,"reached_max"
"6319",6,9394,13,10001,1000,"medium"
"6320",6,8831,12,8831,1000,"extinction"
"6321",6,2711,12,2711,1000,"extinction"
"6322",6,197,14,898,5248,"reached_max"
"6323",6,3166,15,3592,5275,"reached_max"
"6324",6,4077,15,4917,5274,"reached_max"
"6325",6,33,82,156,5096,"reached_max"
"6326",6,32,109,109,5143,"reached_max"
"6327",6,449,17,3193,5338,"reached_max"
"6328",6,401,18,1101,5124,"reached_max"
"6329",6,1041,13,10001,1000,"medium"
"6330",6,2337,14,10001,1000,"medium"
"6331",6,250,19,2311,5060,"reached_max"
"6332",6,282,14,2797,5027,"reached_max"
"6333",6,624,26,890,5170,"reached_max"
"6334",6,7433,14,10001,1000,"medium"
"6335",6,3141,15,3891,5004,"reached_max"
"6336",6,2625,13,4351,5224,"reached_max"
"6337",6,918,24,1353,5037,"reached_max"
"6338",6,681,16,3341,5218,"reached_max"
"6339",6,86,16,7902,5119,"reached_max"
"6340",6,3295,16,6997,5181,"reached_max"
"6341",6,1838,13,3945,5225,"reached_max"
"6342",6,3685,19,4008,5321,"reached_max"
"6343",6,2547,14,7053,5337,"reached_max"
"6344",6,7336,16,10001,1000,"medium"
"6345",6,7155,12,7155,1000,"extinction"
"6346",6,1260,12,1260,1000,"extinction"
"6347",6,4654,14,8047,5176,"reached_max"
"6348",6,6307,15,7782,5165,"reached_max"
"6349",6,1153,18,4421,5385,"reached_max"
"6350",6,3611,17,10001,1000,"medium"
"6351",6,151,20,832,5003,"reached_max"
"6352",6,1352,19,1520,5163,"reached_max"
"6353",6,5891,14,9338,5238,"reached_max"
"6354",6,1026,15,7440,5016,"reached_max"
"6355",6,558,14,10001,1000,"medium"
"6356",6,1406,22,5064,5045,"reached_max"
"6357",6,295,10,295,1000,"extinction"
"6358",6,41,74,163,5011,"reached_max"
"6359",6,7474,13,10001,1000,"medium"
"6360",6,511,12,511,1000,"extinction"
"6361",6,3379,15,5389,5269,"reached_max"
"6362",6,879,18,4729,5057,"reached_max"
"6363",6,3733,17,10001,1000,"medium"
"6364",6,1059,19,1631,5208,"reached_max"
"6365",6,1626,15,9184,5236,"reached_max"
"6366",6,974,19,5763,5345,"reached_max"
"6367",6,493,17,1566,5273,"reached_max"
"6368",6,777,16,5781,5140,"reached_max"
"6369",6,2311,19,3988,5252,"reached_max"
"6370",6,506,17,7514,5264,"reached_max"
"6371",6,1340,9,1340,1000,"extinction"
"6372",6,174,27,392,5363,"reached_max"
"6373",6,1660,15,10001,1000,"medium"
"6374",6,2812,15,3376,5164,"reached_max"
"6375",6,3050,17,7621,5432,"reached_max"
"6376",6,3647,15,10001,1000,"medium"
"6377",6,1953,16,7242,5100,"reached_max"
"6378",6,823,12,823,1000,"extinction"
"6379",6,2252,16,5326,5051,"reached_max"
"6380",6,887,20,1132,5193,"reached_max"
"6381",6,1411,20,2802,5190,"reached_max"
"6382",6,2302,17,7227,5237,"reached_max"
"6383",6,423,21,742,5040,"reached_max"
"6384",6,1506,10,1506,1000,"extinction"
"6385",6,4204,12,4204,1000,"extinction"
