"migration_per_gen","fitnessAa","number_of_generations","min_size","min_gen","final_pop_size","p_final","success"
3,0.9,198,6,198,6,1,1
3,0.9,1226,5,1226,5,1,1
3,0.9,266,5,266,5,1,1
3,0.9,750,6,750,6,1,1
3,0.9,554,6,554,6,1,1
3,0.9,963,4,963,4,1,1
3,0.9,989,6,989,6,1,1
3,0.9,132,6,132,6,1,1
3,0.9,269,5,269,5,1,1
3,0.9,2101,6,2101,6,1,1
3,0.9,566,6,566,6,1,1
3,0.9,622,6,622,6,1,1
3,0.9,382,5,382,5,1,1
3,0.9,84,5,84,5,1,1
3,0.9,748,5,748,5,1,1
3,0.9,386,6,386,6,1,1
3,0.9,528,5,528,5,1,1
3,0.9,239,4,239,4,1,1
3,0.9,375,6,375,6,1,1
3,0.9,349,6,349,6,1,1
3,0.9,354,6,354,6,1,1
3,0.9,50,6,50,6,1,1
3,0.9,1406,6,1406,6,1,1
3,0.9,326,6,326,6,1,1
3,0.9,61,5,61,5,1,1
3,0.9,140,5,140,5,1,1
3,0.9,156,4,156,4,1,1
3,0.9,237,6,237,6,1,1
3,0.9,900,2,900,2,1,1
3,0.9,340,5,340,5,1,1
3,0.9,656,6,656,6,1,1
3,0.9,222,5,222,5,1,1
3,0.9,687,4,687,4,1,1
3,0.9,172,6,172,6,1,1
3,0.9,429,4,429,4,1,1
3,0.9,1473,6,1473,6,1,1
3,0.9,337,6,337,6,1,1
3,0.9,573,6,573,6,1,1
3,0.9,287,4,287,4,1,1
3,0.9,884,5,884,5,1,1
3,0.9,211,6,211,6,1,1
3,0.9,1739,4,1739,4,1,1
3,0.9,242,4,242,4,1,1
3,0.9,674,5,674,5,1,1
3,0.9,184,6,184,6,1,1
3,0.9,92,6,92,6,1,1
3,0.9,89,5,89,5,1,1
3,0.9,269,5,269,5,1,1
3,0.9,91,3,91,3,1,1
3,0.9,147,6,147,6,1,1
3,0.9,394,6,394,6,1,1
3,0.9,199,4,199,4,1,1
3,0.9,702,6,702,6,1,1
3,0.9,107,6,107,6,1,1
3,0.9,216,4,216,4,1,1
3,0.9,950,3,950,3,1,1
3,0.9,238,6,238,6,1,1
3,0.9,1056,5,1056,5,1,1
3,0.9,688,4,688,4,1,1
3,0.9,217,6,217,6,1,1
3,0.9,1723,4,1723,4,1,1
3,0.9,78,6,78,6,1,1
3,0.9,141,6,141,6,1,1
3,0.9,101,5,101,5,1,1
3,0.9,1368,4,1368,4,1,1
3,0.9,70,6,70,6,1,1
3,0.9,300,5,300,5,1,1
3,0.9,421,6,421,6,1,1
3,0.9,425,6,425,6,1,1
3,0.9,478,6,478,6,1,1
3,0.9,385,4,385,4,1,1
3,0.9,981,6,981,6,1,1
3,0.9,213,6,213,6,1,1
3,0.9,539,6,539,6,1,1
3,0.9,247,6,247,6,1,1
3,0.9,304,5,304,5,1,1
3,0.9,65,6,65,6,1,1
3,0.9,409,3,409,3,1,1
3,0.9,122,6,122,6,1,1
3,0.9,576,5,576,5,1,1
3,0.9,984,3,984,3,1,1
3,0.9,72,5,72,5,1,1
3,0.9,613,3,613,3,1,1
3,0.9,1136,6,1136,6,0.916666666666667,1
3,0.9,360,6,360,6,1,1
3,0.9,155,5,155,5,1,1
3,0.9,378,6,378,6,1,1
3,0.9,265,5,265,5,1,1
3,0.9,745,6,745,6,1,1
3,0.9,876,5,876,5,1,1
3,0.9,921,3,921,3,1,1
3,0.9,841,4,841,4,1,1
3,0.9,320,5,320,5,1,1
3,0.9,334,6,334,6,1,1
3,0.9,246,5,246,5,1,1
3,0.9,125,6,125,6,1,1
3,0.9,197,5,197,5,1,1
3,0.9,443,6,443,6,1,1
3,0.9,177,6,177,6,1,1
3,0.9,123,6,123,6,1,1
3,0.9,599,6,599,6,1,1
3,0.9,365,5,365,5,1,1
3,0.9,832,6,832,6,1,1
3,0.9,75,6,75,6,1,1
3,0.9,331,6,331,6,1,1
3,0.9,56,5,56,5,1,1
3,0.9,263,5,263,5,1,1
3,0.9,176,6,176,6,1,1
3,0.9,762,5,762,5,1,1
3,0.9,177,6,177,6,1,1
3,0.9,243,1,243,1,1,1
3,0.9,240,6,240,6,1,1
3,0.9,63,6,63,6,1,1
3,0.9,317,5,317,5,1,1
3,0.9,1383,6,1383,6,1,1
3,0.9,324,5,324,5,1,1
3,0.9,550,4,550,4,1,1
3,0.9,444,6,444,6,1,1
3,0.9,119,6,119,6,1,1
3,0.9,1043,5,1043,5,1,1
3,0.9,354,5,354,5,1,1
3,0.9,127,5,127,5,1,1
3,0.9,405,6,405,6,1,1
3,0.9,525,4,525,4,1,1
3,0.9,857,5,857,5,1,1
3,0.9,1694,6,1694,6,1,1
3,0.9,315,5,315,5,1,1
3,0.9,832,5,832,5,1,1
3,0.9,129,6,129,6,1,1
3,0.9,214,4,214,4,1,1
3,0.9,1295,6,1295,6,1,1
3,0.9,1049,6,1049,6,1,1
3,0.9,766,6,766,6,1,1
3,0.9,596,6,596,6,1,1
3,0.9,493,4,493,4,1,1
3,0.9,67,4,67,4,1,1
3,0.9,717,6,717,6,1,1
3,0.9,996,6,996,6,1,1
3,0.9,1311,3,1311,3,1,1
3,0.9,922,5,922,5,1,1
3,0.9,134,4,134,4,1,1
3,0.9,110,5,110,5,1,1
3,0.9,457,3,457,3,1,1
3,0.9,223,6,223,6,1,1
3,0.9,1701,5,1701,5,1,1
3,0.9,1611,6,1611,6,1,1
3,0.9,880,4,880,4,1,1
3,0.9,352,6,352,6,1,1
3,0.9,371,6,371,6,1,1
3,0.9,305,5,305,5,1,1
3,0.9,271,6,271,6,1,1
3,0.9,212,5,212,5,1,1
3,0.9,496,4,496,4,1,1
3,0.9,153,6,153,6,1,1
3,0.9,151,6,151,6,1,1
3,0.9,191,6,191,6,1,1
3,0.9,75,6,75,6,1,1
3,0.9,1493,6,1493,6,1,1
3,0.9,265,6,265,6,1,1
3,0.9,808,6,808,6,1,1
3,0.9,443,6,443,6,1,1
3,0.9,554,5,554,5,1,1
3,0.9,178,4,178,4,1,1
3,0.9,54,4,54,4,1,1
3,0.9,83,4,83,4,1,1
3,0.9,98,6,98,6,1,1
3,0.9,651,4,651,4,1,1
3,0.9,177,6,177,6,1,1
3,0.9,81,6,81,6,1,1
3,0.9,273,6,273,6,1,1
3,0.9,758,6,758,6,1,1
3,0.9,776,3,776,3,1,1
3,0.9,715,6,715,6,1,1
3,0.9,136,5,136,5,1,1
3,0.9,560,6,560,6,1,1
3,0.9,260,4,260,4,1,1
3,0.9,396,6,396,6,1,1
3,0.9,310,6,310,6,1,1
3,0.9,528,5,528,5,1,1
3,0.9,52,5,52,5,1,1
3,0.9,197,6,197,6,1,1
3,0.9,278,6,278,6,1,1
3,0.9,445,5,445,5,1,1
3,0.9,222,5,222,5,1,1
3,0.9,1115,5,1115,5,1,1
3,0.9,81,6,81,6,1,1
3,0.9,564,5,564,5,1,1
3,0.9,211,4,211,4,1,1
3,0.9,838,6,838,6,1,1
3,0.9,441,5,441,5,1,1
3,0.9,141,6,141,6,1,1
3,0.9,875,6,875,6,1,1
3,0.9,759,6,759,6,1,1
3,0.9,884,5,884,5,1,1
3,0.9,427,5,427,5,1,1
3,0.9,71,6,71,6,1,1
3,0.9,98,6,98,6,1,1
3,0.9,127,5,127,5,1,1
3,0.9,599,6,599,6,1,1
3,0.9,362,5,362,5,1,1
3,0.9,468,3,468,3,1,1
3,0.9,591,6,591,6,1,1
3,0.9,145,6,145,6,1,1
3,0.9,991,6,991,6,1,1
3,0.9,792,5,792,5,1,1
3,0.9,1444,5,1444,5,1,1
3,0.9,516,6,516,6,1,1
3,0.9,126,5,126,5,1,1
3,0.9,723,6,723,6,1,1
3,0.9,161,6,161,6,1,1
3,0.9,53,5,53,5,1,1
3,0.9,975,6,975,6,1,1
3,0.9,962,6,962,6,1,1
3,0.9,459,5,459,5,1,1
3,0.9,585,6,585,6,1,1
3,0.9,151,6,151,6,0.75,1
3,0.9,457,4,457,4,1,1
3,0.9,878,6,878,6,1,1
3,0.9,780,5,780,5,1,1
3,0.9,106,5,106,5,1,1
3,0.9,631,6,631,6,1,1
3,0.9,622,4,622,4,1,1
3,0.9,1091,6,1091,6,1,1
3,0.9,258,5,258,5,1,1
3,0.9,236,4,236,4,1,1
3,0.9,582,6,582,6,1,1
3,0.9,125,5,125,5,1,1
3,0.9,65,6,65,6,1,1
3,0.9,270,6,270,6,1,1
3,0.9,162,5,162,5,1,1
3,0.9,831,6,831,6,1,1
3,0.9,427,6,427,6,1,1
3,0.9,370,6,370,6,1,1
3,0.9,1183,5,1183,5,1,1
3,0.9,136,5,136,5,1,1
3,0.9,70,6,70,6,1,1
3,0.9,89,6,89,6,1,1
3,0.9,76,6,76,6,1,1
3,0.9,209,6,209,6,1,1
3,0.9,249,6,249,6,1,1
3,0.9,203,5,203,5,1,1
3,0.9,231,3,231,3,1,1
3,0.9,375,5,375,5,1,1
3,0.9,565,6,565,6,1,1
3,0.9,387,5,387,5,1,1
3,0.9,180,5,180,5,1,1
3,0.9,300,5,300,5,1,1
3,0.9,400,5,400,5,1,1
3,0.9,184,5,184,5,1,1
3,0.9,562,6,562,6,1,1
3,0.9,298,5,298,5,1,1
3,0.9,727,5,727,5,1,1
3,0.9,1490,6,1490,6,1,1
3,0.9,453,6,453,6,1,1
3,0.9,217,5,217,5,1,1
3,0.9,195,6,195,6,1,1
3,0.9,345,6,345,6,1,1
3,0.9,204,6,204,6,1,1
3,0.9,913,5,913,5,1,1
3,0.9,350,6,350,6,1,1
3,0.9,487,6,487,6,1,1
3,0.9,317,6,317,6,1,1
3,0.9,83,6,83,6,1,1
3,0.9,768,6,768,6,1,1
3,0.9,216,6,216,6,1,1
3,0.9,1075,4,1075,4,1,1
3,0.9,234,6,234,6,1,1
3,0.9,1296,5,1296,5,1,1
3,0.9,249,6,249,6,1,1
3,0.9,325,6,325,6,1,1
3,0.9,210,4,210,4,1,1
3,0.9,359,5,359,5,1,1
3,0.9,1455,4,1455,4,1,1
3,0.9,218,6,218,6,1,1
3,0.9,142,5,142,5,1,1
3,0.9,2007,4,2007,4,1,1
3,0.9,2419,6,2419,6,1,1
3,0.9,330,6,330,6,1,1
3,0.9,1379,5,1379,5,1,1
3,0.9,1553,6,1553,6,1,1
3,0.9,81,6,81,6,1,1
3,0.9,1741,6,1741,6,1,1
3,0.9,254,6,254,6,1,1
3,0.9,141,5,141,5,1,1
3,0.9,167,6,167,6,1,1
3,0.9,93,6,93,6,1,1
3,0.9,451,6,451,6,1,1
3,0.9,1577,6,1577,6,1,1
3,0.9,1069,6,1069,6,1,1
3,0.9,72,5,72,5,1,1
3,0.9,803,6,803,6,1,1
3,0.9,192,6,192,6,0.916666666666667,1
3,0.9,82,6,82,6,1,1
3,0.9,96,6,96,6,1,1
3,0.9,653,6,653,6,1,1
3,0.9,145,6,145,6,1,1
3,0.9,137,6,137,6,1,1
3,0.9,159,6,159,6,1,1
3,0.9,137,6,137,6,1,1
3,0.9,154,6,154,6,1,1
3,0.9,245,5,245,5,1,1
3,0.9,924,5,924,5,1,1
3,0.9,220,3,220,3,1,1
3,0.9,129,6,129,6,1,1
3,0.9,442,6,442,6,1,1
3,0.9,82,5,82,5,1,1
3,0.9,519,5,519,5,1,1
3,0.9,304,6,304,6,1,1
3,0.9,55,6,55,6,1,1
3,0.9,780,6,780,6,1,1
3,0.9,116,5,116,5,1,1
3,0.9,317,6,317,6,1,1
3,0.9,691,6,691,6,1,1
3,0.9,794,6,794,6,1,1
3,0.9,272,6,272,6,1,1
3,0.9,504,5,504,5,1,1
3,0.9,407,5,407,5,1,1
3,0.9,587,5,587,5,1,1
3,0.9,198,4,198,4,1,1
3,0.9,296,5,296,5,1,1
3,0.9,504,3,504,3,1,1
3,0.9,479,6,479,6,1,1
3,0.9,698,5,698,5,0.9,1
3,0.9,2249,4,2249,4,1,1
3,0.9,162,28,100,1509,0.00762094102054341,3
3,0.9,118,6,118,6,1,1
3,0.9,71,6,71,6,1,1
3,0.9,1196,6,1196,6,1,1
3,0.9,825,6,825,6,1,1
3,0.9,1810,3,1810,3,1,1
3,0.9,234,6,234,6,1,1
3,0.9,399,4,399,4,1,1
3,0.9,905,6,905,6,1,1
3,0.9,594,6,594,6,1,1
3,0.9,162,5,162,5,1,1
3,0.9,354,5,354,5,1,1
3,0.9,792,6,792,6,1,1
3,0.9,247,5,247,5,1,1
3,0.9,318,5,318,5,1,1
3,0.9,1504,4,1504,4,1,1
3,0.9,120,5,120,5,1,1
3,0.9,160,6,160,6,1,1
3,0.9,121,6,121,6,1,1
3,0.9,186,31,58,1567,0.0236119974473516,3
3,0.9,40,6,40,6,1,1
3,0.9,930,4,930,4,1,1
3,0.9,532,6,532,6,1,1
3,0.9,263,5,263,5,1,1
3,0.9,201,5,201,5,1,1
3,0.9,1769,5,1769,5,1,1
3,0.9,434,5,434,5,1,1
3,0.9,54,6,54,6,1,1
3,0.9,80,6,80,6,1,1
3,0.9,294,6,294,6,1,1
3,0.9,60,6,60,6,1,1
3,0.9,640,6,640,6,1,1
3,0.9,62,4,62,4,1,1
3,0.9,981,5,981,5,1,1
3,0.9,218,4,218,4,1,1
3,0.9,531,5,531,5,1,1
3,0.9,195,5,195,5,1,1
3,0.9,564,6,564,6,1,1
3,0.9,614,6,614,6,1,1
3,0.9,735,3,735,3,1,1
3,0.9,127,3,127,3,1,1
3,0.9,206,6,206,6,1,1
3,0.9,272,5,272,5,1,1
3,0.9,1203,6,1203,6,1,1
3,0.9,97,6,97,6,1,1
3,0.9,705,5,705,5,1,1
3,0.9,336,6,336,6,1,1
3,0.9,143,6,143,6,1,1
3,0.9,491,5,491,5,1,1
3,0.9,180,6,180,6,1,1
3,0.9,1290,6,1290,6,1,1
3,0.9,283,6,283,6,1,1
3,0.9,489,6,489,6,1,1
3,0.9,187,6,187,6,1,1
3,0.9,54,5,54,5,1,1
3,0.9,696,6,696,6,1,1
3,0.9,992,6,992,6,1,1
3,0.9,271,4,271,4,1,1
3,0.9,347,6,347,6,1,1
3,0.9,324,6,324,6,1,1
3,0.9,347,7,168,1620,0.0108024691358025,3
3,0.9,214,4,214,4,1,1
3,0.9,141,6,141,6,1,1
3,0.9,1857,4,1857,4,1,1
3,0.9,126,6,126,6,1,1
3,0.9,363,5,363,5,1,1
3,0.9,851,6,851,6,1,1
3,0.9,287,6,287,6,1,1
3,0.9,789,6,789,6,1,1
3,0.9,211,6,211,6,1,1
3,0.9,122,5,122,5,1,1
3,0.9,251,4,251,4,1,1
3,0.9,1594,6,1594,6,1,1
3,0.9,393,3,393,3,1,1
3,0.9,822,5,822,5,1,1
3,0.9,412,5,412,5,1,1
3,0.9,162,4,162,4,1,1
3,0.9,270,5,270,5,1,1
3,0.9,110,6,110,6,1,1
3,0.9,484,6,484,6,0.916666666666667,1
3,0.9,452,6,452,6,1,1
3,0.9,444,6,444,6,1,1
3,0.9,161,3,161,3,1,1
3,0.9,628,4,628,4,1,1
3,0.9,127,4,127,4,1,1
3,0.9,2029,6,2029,6,1,1
3,0.9,518,5,518,5,1,1
3,0.9,619,5,619,5,1,1
3,0.9,396,6,396,6,1,1
3,0.9,135,5,135,5,1,1
3,0.9,483,5,483,5,1,1
3,0.9,502,5,502,5,1,1
3,0.9,1751,5,1751,5,1,1
3,0.9,1129,5,1129,5,1,1
3,0.9,305,5,305,5,1,1
3,0.9,203,6,203,6,1,1
3,0.9,2690,6,2690,6,1,1
3,0.9,997,6,997,6,0.833333333333333,1
3,0.9,1337,5,1337,5,1,1
3,0.9,66,6,66,6,1,1
3,0.9,342,6,342,6,1,1
3,0.9,188,6,188,6,1,1
3,0.9,68,6,68,6,1,1
3,0.9,497,6,497,6,1,1
3,0.9,990,5,990,5,1,1
3,0.9,65,6,65,6,1,1
3,0.9,665,6,665,6,1,1
3,0.9,78,6,78,6,1,1
3,0.9,183,6,183,6,1,1
3,0.9,440,6,440,6,1,1
3,0.9,312,6,312,6,1,1
3,0.9,718,6,718,6,1,1
3,0.9,157,6,157,6,1,1
3,0.9,891,6,891,6,1,1
3,0.9,303,6,303,6,1,1
3,0.9,217,6,217,6,1,1
3,0.9,1323,5,1323,5,1,1
3,0.9,236,6,236,6,1,1
3,0.9,153,5,153,5,1,1
3,0.9,1197,6,1197,6,1,1
3,0.9,185,5,185,5,1,1
3,0.9,191,6,191,6,1,1
3,0.9,129,5,129,5,1,1
3,0.9,622,5,622,5,1,1
3,0.9,234,6,234,6,1,1
3,0.9,201,5,201,5,1,1
3,0.9,93,3,93,3,1,1
3,0.9,54,6,54,6,1,1
3,0.9,611,6,611,6,1,1
3,0.9,979,3,979,3,1,1
3,0.9,171,6,171,6,1,1
3,0.9,166,6,166,6,1,1
3,0.9,477,4,477,4,1,1
3,0.9,78,6,78,6,1,1
3,0.9,179,5,179,5,1,1
3,0.9,126,6,126,6,1,1
3,0.9,71,6,71,6,1,1
3,0.9,520,6,520,6,1,1
3,0.9,188,6,188,6,1,1
3,0.9,928,5,928,5,1,1
3,0.9,145,5,145,5,1,1
3,0.9,306,6,306,6,1,1
3,0.9,882,4,882,4,1,1
3,0.9,217,6,217,6,1,1
3,0.9,301,5,301,5,1,1
3,0.9,127,6,127,6,1,1
3,0.9,477,3,477,3,1,1
3,0.9,387,4,387,4,1,1
3,0.9,265,6,265,6,1,1
3,0.9,406,6,406,6,1,1
3,0.9,237,6,237,6,1,1
3,0.9,50,5,50,5,1,1
3,0.9,504,6,504,6,1,1
3,0.9,111,6,111,6,1,1
3,0.9,221,5,221,5,1,1
3,0.9,509,5,509,5,1,1
3,0.9,354,6,354,6,1,1
3,0.9,333,5,333,5,1,1
3,0.9,418,5,418,5,1,1
3,0.9,541,4,541,4,1,1
3,0.9,201,6,201,6,1,1
3,0.9,390,3,390,3,1,1
3,0.9,162,6,162,6,1,1
3,0.9,71,6,71,6,1,1
3,0.9,1704,5,1704,5,1,1
3,0.9,328,6,328,6,1,1
3,0.9,320,5,320,5,1,1
3,0.9,57,4,57,4,1,1
3,0.9,214,5,214,5,1,1
3,0.9,603,6,603,6,1,1
3,0.9,793,5,793,5,1,1
3,0.9,127,4,127,4,1,1
3,0.9,725,4,725,4,1,1
3,0.9,1434,5,1434,5,1,1
3,0.9,529,6,529,6,1,1
3,0.9,333,6,333,6,1,1
3,0.9,945,5,945,5,1,1
3,0.9,225,4,225,4,1,1
3,0.9,456,4,456,4,1,1
3,0.9,555,5,555,5,1,1
3,0.9,133,5,133,5,1,1
3,0.9,489,5,489,5,0.9,1
3,0.9,1007,5,1007,5,1,1
3,0.9,511,5,511,5,1,1
3,0.9,261,6,261,6,1,1
3,0.9,1304,6,1304,6,1,1
3,0.9,96,6,96,6,1,1
3,0.9,300,4,300,4,1,1
3,0.9,172,6,172,6,1,1
3,0.9,471,5,471,5,1,1
3,0.9,145,6,145,6,1,1
3,0.9,656,5,656,5,1,1
3,0.9,1104,6,1104,6,1,1
3,0.9,275,6,275,6,1,1
3,0.9,1061,6,1061,6,1,1
3,0.9,338,4,338,4,1,1
3,0.9,857,4,857,4,1,1
3,0.9,529,6,529,6,1,1
3,0.9,867,5,867,5,1,1
3,0.9,393,6,393,6,1,1
3,0.9,536,6,536,6,1,1
3,0.9,71,6,71,6,1,1
3,0.9,53,4,53,4,1,1
3,0.9,868,6,868,6,1,1
3,0.9,515,6,515,6,1,1
3,0.9,197,6,197,6,1,1
3,0.9,157,5,157,5,1,1
3,0.9,170,4,170,4,1,1
3,0.9,455,4,455,4,1,1
3,0.9,538,5,538,5,1,1
3,0.9,297,6,297,6,1,1
3,0.9,647,6,647,6,1,1
3,0.9,175,6,175,6,1,1
3,0.9,133,6,133,6,1,1
3,0.9,1172,6,1172,6,1,1
3,0.9,447,6,447,6,1,1
3,0.9,998,6,998,6,1,1
3,0.9,205,6,205,6,1,1
3,0.9,751,6,751,6,0.75,1
3,0.9,153,5,153,5,1,1
3,0.9,347,4,347,4,1,1
3,0.9,425,5,425,5,1,1
3,0.9,794,6,794,6,1,1
3,0.9,202,6,202,6,1,1
3,0.9,1181,6,1181,6,1,1
3,0.9,1954,6,1954,6,1,1
3,0.9,111,6,111,6,1,1
3,0.9,2375,6,2375,6,1,1
3,0.9,379,3,379,3,1,1
3,0.9,480,5,480,5,1,1
3,0.9,790,6,790,6,1,1
3,0.9,361,6,361,6,1,1
3,0.9,671,4,671,4,1,1
3,0.9,174,5,174,5,1,1
3,0.9,516,5,516,5,1,1
3,0.9,513,5,513,5,1,1
3,0.9,119,4,119,4,1,1
3,0.9,383,3,383,3,1,1
3,0.9,173,6,173,6,1,1
3,0.9,1277,5,1277,5,1,1
3,0.9,141,4,141,4,1,1
3,0.9,575,6,575,6,1,1
3,0.9,402,3,402,3,1,1
3,0.9,212,5,212,5,1,1
3,0.9,59,5,59,5,1,1
3,0.9,147,6,147,6,1,1
3,0.9,635,6,635,6,1,1
3,0.9,280,6,280,6,1,1
3,0.9,217,5,217,5,1,1
3,0.9,1264,6,1264,6,1,1
3,0.9,134,6,134,6,1,1
3,0.9,85,6,85,6,1,1
3,0.9,460,5,460,5,1,1
3,0.9,825,6,825,6,1,1
3,0.9,481,6,481,6,1,1
3,0.9,487,6,487,6,1,1
3,0.9,121,5,121,5,1,1
3,0.9,1010,6,1010,6,1,1
3,0.9,680,6,680,6,1,1
3,0.9,221,6,221,6,1,1
3,0.9,221,5,221,5,1,1
3,0.9,282,5,282,5,1,1
3,0.9,416,6,416,6,1,1
3,0.9,52,5,52,5,1,1
3,0.9,230,4,230,4,1,1
3,0.9,313,5,313,5,1,1
3,0.9,297,6,297,6,1,1
3,0.9,376,6,376,6,1,1
3,0.9,621,6,621,6,1,1
3,0.9,675,6,675,6,1,1
3,0.9,1227,6,1227,6,1,1
3,0.9,2164,5,2164,5,1,1
3,0.9,885,6,885,6,1,1
3,0.9,479,6,479,6,1,1
3,0.9,282,6,282,6,1,1
3,0.9,216,6,216,6,1,1
3,0.9,192,5,192,5,1,1
3,0.9,277,6,277,6,1,1
3,0.9,90,5,90,5,1,1
3,0.9,224,6,224,6,1,1
3,0.9,405,6,405,6,1,1
3,0.9,865,4,865,4,1,1
3,0.9,685,6,685,6,1,1
3,0.9,298,4,298,4,1,1
3,0.9,209,6,209,6,1,1
3,0.9,536,5,536,5,1,1
3,0.9,186,3,186,3,1,1
3,0.9,124,5,124,5,1,1
3,0.9,324,6,324,6,1,1
3,0.9,379,6,379,6,1,1
3,0.9,229,6,229,6,1,1
3,0.9,2121,6,2121,6,1,1
3,0.9,408,5,408,5,1,1
3,0.9,975,5,975,5,1,1
3,0.9,478,6,478,6,1,1
3,0.9,115,6,115,6,1,1
3,0.9,660,6,660,6,1,1
3,0.9,1288,6,1288,6,1,1
3,0.9,337,4,337,4,1,1
3,0.9,590,5,590,5,1,1
3,0.9,587,6,587,6,1,1
3,0.9,1014,4,1014,4,1,1
3,0.9,512,6,512,6,1,1
3,0.9,1092,6,1092,6,1,1
3,0.9,72,4,72,4,1,1
3,0.9,327,6,327,6,1,1
3,0.9,697,6,697,6,1,1
3,0.9,1216,6,1216,6,1,1
3,0.9,1192,6,1192,6,1,1
3,0.9,747,6,747,6,1,1
3,0.9,154,4,154,4,1,1
3,0.9,528,5,528,5,1,1
3,0.9,165,4,165,4,1,1
3,0.9,127,6,127,6,1,1
3,0.9,407,6,407,6,1,1
3,0.9,274,6,274,6,1,1
3,0.9,380,6,380,6,1,1
3,0.9,1388,5,1388,5,1,1
3,0.9,427,6,427,6,1,1
3,0.9,472,6,472,6,1,1
3,0.9,568,3,568,3,1,1
3,0.9,723,6,723,6,1,1
3,0.9,44,5,44,5,1,1
3,0.9,1458,6,1458,6,1,1
3,0.9,181,6,181,6,1,1
3,0.9,189,5,189,5,1,1
3,0.9,1595,5,1595,5,1,1
3,0.9,199,6,199,6,1,1
3,0.9,1205,6,1205,6,1,1
3,0.9,569,6,569,6,1,1
3,0.9,115,6,115,6,1,1
3,0.9,900,5,900,5,1,1
3,0.9,133,6,133,6,1,1
3,0.9,450,6,450,6,1,1
3,0.9,387,6,387,6,1,1
3,0.9,676,5,676,5,1,1
3,0.9,1143,4,1143,4,1,1
3,0.9,588,5,588,5,1,1
3,0.9,921,6,921,6,1,1
3,0.9,131,3,131,3,1,1
3,0.9,478,5,478,5,1,1
3,0.9,503,5,503,5,1,1
3,0.9,81,6,81,6,1,1
3,0.9,514,6,514,6,1,1
3,0.9,141,5,141,5,1,1
3,0.9,316,5,316,5,1,1
3,0.9,335,5,335,5,1,1
3,0.9,562,5,562,5,1,1
3,0.9,2287,5,2287,5,1,1
3,0.9,591,6,591,6,1,1
3,0.9,736,6,736,6,1,1
3,0.9,228,5,228,5,1,1
3,0.9,567,6,567,6,1,1
3,0.9,348,3,348,3,1,1
3,0.9,325,5,325,5,1,1
3,0.9,130,6,130,6,1,1
3,0.9,990,4,990,4,1,1
3,0.9,415,6,415,6,1,1
3,0.9,483,6,483,6,1,1
3,0.9,485,5,485,5,1,1
3,0.9,383,5,383,5,1,1
3,0.9,245,6,245,6,1,1
3,0.9,256,6,256,6,1,1
3,0.9,354,5,354,5,1,1
3,0.9,470,5,470,5,1,1
3,0.9,331,6,331,6,1,1
3,0.9,285,5,285,5,1,1
3,0.9,210,4,210,4,1,1
3,0.9,387,5,387,5,0.9,1
3,0.9,123,5,123,5,1,1
3,0.9,442,6,442,6,1,1
3,0.9,199,6,199,6,1,1
3,0.9,573,6,573,6,1,1
3,0.9,197,5,197,5,1,1
3,0.9,681,6,681,6,1,1
3,0.9,830,4,830,4,1,1
3,0.9,840,4,840,4,1,1
3,0.9,929,4,929,4,1,1
3,0.9,586,5,586,5,1,1
3,0.9,91,4,91,4,1,1
3,0.9,1405,4,1405,4,1,1
3,0.9,570,4,570,4,1,1
3,0.9,509,6,509,6,1,1
3,0.9,336,6,336,6,1,1
3,0.9,2419,6,2419,6,1,1
3,0.9,248,4,248,4,1,1
3,0.9,821,6,821,6,1,1
3,0.9,1489,6,1489,6,1,1
3,0.9,752,6,752,6,1,1
3,0.9,631,6,631,6,1,1
3,0.9,93,5,93,5,1,1
3,0.9,323,5,323,5,1,1
3,0.9,249,5,249,5,1,1
3,0.9,95,6,95,6,1,1
3,0.9,85,6,85,6,1,1
3,0.9,360,6,360,6,1,1
3,0.9,364,6,364,6,1,1
3,0.9,113,5,113,5,1,1
3,0.9,313,6,313,6,1,1
3,0.9,1037,6,1037,6,1,1
3,0.9,399,6,399,6,1,1
3,0.9,335,6,335,6,1,1
3,0.9,1181,6,1181,6,0.916666666666667,1
3,0.9,418,5,418,5,1,1
3,0.9,249,5,249,5,1,1
3,0.9,522,5,522,5,1,1
3,0.9,496,6,496,6,1,1
3,0.9,1076,6,1076,6,1,1
3,0.9,478,3,478,3,1,1
3,0.9,425,6,425,6,1,1
3,0.9,581,5,581,5,1,1
3,0.9,209,6,209,6,1,1
3,0.9,416,6,416,6,1,1
3,0.9,739,5,739,5,1,1
3,0.9,295,6,295,6,1,1
3,0.9,150,6,150,6,1,1
3,0.9,1164,4,1164,4,1,1
3,0.9,1010,6,1010,6,1,1
3,0.9,51,5,51,5,1,1
3,0.9,148,6,148,6,1,1
3,0.9,87,6,87,6,1,1
3,0.9,98,6,98,6,1,1
3,0.9,419,5,419,5,1,1
3,0.9,307,6,307,6,1,1
3,0.9,732,6,732,6,1,1
3,0.9,891,6,891,6,1,1
3,0.9,535,6,535,6,1,1
3,0.9,533,5,533,5,1,1
3,0.9,151,6,151,6,1,1
3,0.9,389,6,389,6,1,1
3,0.9,645,5,645,5,1,1
3,0.9,164,4,164,4,1,1
3,0.9,710,6,710,6,1,1
3,0.9,577,6,577,6,1,1
3,0.9,291,6,291,6,1,1
3,0.9,756,5,756,5,1,1
3,0.9,404,4,404,4,1,1
3,0.9,217,5,217,5,1,1
